Country,Year,gdpgrowth,gini,wealth,gii,ruleoflaw,lnpovhead215,lngovt,lntradeopen,fii,lninflation,lnenrollment,electricity_lag5,account_ownership_lag5,bank_branches_lag7,domestic_credit_lag7,internet_users_lag4,mobile_subscriptions_lag4,urban_population_lag5
Bolivia,2022,3.60568038279472,40.9,0.6335000000000001,0.38760000000000006,-1.30140423774719,1.0986122886681098,3.00021799954475,4.230562533361681,0.4289366534148465,1.0102650122929064,4.5268558155744305,91.8,54.41,34.1409403767683,51.4488724603817,44.3,98.61224848,69.08
Bolivia,2023,3.08196524087036,40.9,0.6335000000000001,0.95,-1.21933794021606,1.0986122886681098,3.0099489495747727,4.051058405034613,0.4201159541895696,1.2744931499997243,4.53689691614762,92.8,54.41,38.0622714069592,57.4086457572591,47.5,99.24869117,69.425
Brazil,2003,1.14082899824888,57.6,0.6962,0.471,-0.367893666028976,2.6100697927420065,2.9995987138993065,3.372125003259154,0.5245231445008516,2.7546105619205243,4.498390669584703,94.193812,49.46666666666667,16.501989438975933,40.7784936784467,2.04,8.665064415,79.781
Brazil,2004,5.75996463670954,56.5,0.6912,0.47,-0.400920122861862,2.4932054526026954,2.9687507192194045,3.4235540152533788,0.5245231445008516,2.0277777970866633,4.493576184858016,94.76296,49.46666666666666,16.501989438975933,40.8522371713945,2.87,13.18455708,80.496
Brazil,2005,3.20213206130431,56.3,0.7021000000000001,0.467,-0.475531458854675,2.3978952727983707,2.9902171642248123,3.3352995443823517,0.5380549664306107,2.062999256251678,4.516108323067423,94.4,49.46666666666666,16.501989438975933,29.5322605655103,4.53,16.13010807,81.192
Brazil,2006,3.96198871122617,55.6,0.7020000000000001,0.466,-0.402620196342468,2.2300144001592104,2.997676229888433,3.2973801147796156,0.5402867894986327,1.645493647124595,4.525757135916401,96.0,49.46666666666666,16.501989438975933,29.8269102028347,9.15,19.32713015,81.553
Brazil,2007,6.06987060678338,54.9,0.6944,0.463,-0.40977942943573,2.186051276738094,2.99287758354566,3.269287963351722,0.4545534278747102,1.5349886801250054,4.537623260765298,96.7,49.46666666666667,16.501989438975933,31.1409857776162,13.2,25.39202175,81.88
Brazil,2008,5.09419544658736,54.0,0.6965,0.46,-0.288044780492783,2.0149030205422647,2.987669500207508,3.3413613656480585,0.4778425403064865,1.8989074718050951,4.557073714398178,97.0,49.46666666666666,16.501989438975933,29.0040380210043,19.1,35.51552318,82.203
Brazil,2009,-0.125812002161169,53.7,0.6948000000000001,0.456,-0.103854693472385,1.9600947840472698,3.027746234242481,3.1400912682612043,0.5104248547667865,1.7729222915259566,4.578491732644368,96.8,49.46666666666666,18.6990472470723,29.6451419418143,21.0,46.15180215,82.521
Brazil,2010,7.52822581815364,53.3,0.6982,0.447,0.0564144365489483,1.9003222087223783,2.996574810301583,3.1685159099887508,0.549089559723617,1.7981932117631627,4.557249894071969,97.1,49.46666666666666,18.6990472470723,27.6856699444345,28.2,52.91720162,82.834
Brazil,2011,3.97442307944702,52.9,0.7021000000000001,0.446,0.0451417230069637,1.840549633397487,2.9790568551971996,3.2162485837035324,0.5946782833171844,2.0329327860225006,4.557249894071969,97.6,49.46666666666666,18.6990472470723,29.372770255415,30.9,63.4135915,83.143
Brazil,2012,1.92117598576537,53.4,0.6977,0.441,-0.0769327953457832,1.7047480922384253,2.971957032315167,3.2624820464010282,0.6861612724773927,1.8568445816402028,4.557249894071969,98.1,49.46666666666666,18.6061757765577,31.8397841564577,33.8,78.18528647,83.448
Brazil,2013,3.00482266944432,52.7,0.6935,0.445,-0.0920452028512955,1.547562508716013,2.9903417202788733,3.2878777698005464,0.694552098306523,1.9746795505372785,4.653176031545868,98.5,49.46666666666666,18.4485753885318,35.4251666677718,39.2,87.07984742,83.749
Brazil,2014,0.503955740242247,52.0,0.6947,0.441,-0.0529657602310181,1.4586150226995167,3.0033798913464294,3.2459229634101128,0.7463130094489063,1.991844559870086,4.640880210846289,98.9,55.86,18.5172137485956,40.6909379403607,40.7,100.293596,84.044
Brazil,2015,-3.54576339269425,51.9,0.7006,0.436,-0.187332957983017,1.589235205116581,3.0338379400531723,3.3305469205612703,0.7402527629148076,2.305570733945231,4.6241932641007555,98.6,55.86,19.0968695273595,45.7822559936968,45.7,118.2517092,84.335
Brazil,2016,-3.27591690782192,53.4,0.6959000000000001,0.432,-0.201301991939545,1.7404661748405046,3.062423043910454,3.2399984464880274,0.7735401792954775,2.2761531798346315,4.64024299513841,99.3,55.86,19.0993276078209,47.4942898437646,48.6,124.1756934,84.631
Brazil,2017,1.32286905404399,53.3,0.6936,0.422,-0.305428564548492,1.840549633397487,3.0522026169599634,3.2315841064893123,0.7757486016576371,1.4920887864488035,4.644544355571707,99.5,59.946666666666665,18.5912843466076,52.7646576277272,51.0,134.3929329,84.923
Brazil,2018,1.783666761634,53.9,0.6920000000000001,0.401,-0.30234295129776,1.840549633397487,3.0395140970430043,3.397062289807783,0.7727860591897758,1.5400557402724644,4.66350581310074,99.6,64.03333333333333,19.1135004934078,58.0784911048748,54.6,137.9776265,85.209
Brazil,2019,1.22077782360842,53.5,0.6877,0.398,-0.224319815635681,1.8562979903656263,3.0437402883915188,3.3975326034898634,0.7660435321033128,1.5545542249594293,4.653515275773193,99.7,68.12,20.3338932920862,62.5192931966295,58.3,125.6477067,85.492
Brazil,2020,-3.2767587964736,48.9,0.6996,0.411,-0.231919765472412,1.0986122886681098,3.050937673956803,3.5056198138474612,0.7540131091898313,1.437882521063338,4.655159625507695,99.7,68.76,20.4625464135459,64.2305738235588,60.9,117.9869738,85.77
Brazil,2021,4.76260437908608,52.9,0.7027,0.405,-0.301417380571365,1.916922612182061,2.972851921232795,3.654710558693462,0.7629561388735647,2.2301928526073165,4.6789028850117464,99.7,69.4,21.1708614032165,66.028510394056,67.5,106.1217992,86.042
Brazil,2022,3.01669435393015,52.0,0.6987,0.39,-0.257879137992859,1.5040773967762742,2.9653871172999047,3.684270498585717,0.7710225748595412,2.3302105799707262,4.673120277640964,99.8,70.04,20.7998110592124,66.829700644229,70.4,99.64002652,86.309
Brazil,2023,2.90848048667777,52.0,0.6970000000000001,0.96,-0.308802843093872,1.5040773967762742,2.955889668871325,3.5511663759556074,0.7942509268065059,1.7216164406410863,4.673120277640964,99.7,70.04,20.285549584657,62.1940069702965,73.9,95.38505233,86.569
Chile,2003,4.72324526681116,51.5,0.7023,0.41,1.17721080780029,1.840549633397487,2.5785630719383814,4.200106291246654,0.4626269865844051,1.3376761060002273,4.517660027401036,97.241124,49.46666666666667,16.501989438975933,33.7930985283336,4.1,14.89605908,85.477
Chile,2004,6.67425416745972,50.233333333333334,0.7057,0.393,1.16569674015045,1.5932371851543612,2.520129760190973,4.261120352508185,0.4626269865844051,0.7201486934094972,4.521952761408875,96.6955490112305,49.46666666666666,16.501989438975933,33.37901074252945,16.6,22.15717664,85.778
Chile,2005,5.83704571525745,48.96666666666667,0.7084,0.379,1.21021103858948,1.3459247369112355,2.4810350439994604,4.291315707861944,0.4954454951486681,1.3993527810834216,4.532648549777162,97.9,49.46666666666666,16.501989438975933,35.02676478352275,19.1,32.85744801,86.073
Chile,2006,6.04999082904382,47.7,0.7104,0.382,1.18129122257233,1.0986122886681098,2.424547423818184,4.313635836978612,0.5493351251675838,1.4797886516024552,4.532570779965919,97.1,49.46666666666666,16.501989438975933,73.0816959622537,22.1,39.78841312,86.363
Chile,2007,5.16823098722429,47.6,0.7102,0.376,1.19518756866455,1.0634921167821676,2.4463351830877875,4.3564142283593466,0.5947640269560107,1.6878422418951204,4.527757645236272,97.3,49.46666666666667,16.501989438975933,73.0816959622537,25.5,45.83031509,86.606
Chile,2008,3.7893928023371,47.5,0.7101000000000001,0.37,1.21035730838776,1.0283719448962254,2.506743904362739,4.402767868402175,0.627913685133386,2.2738016692996412,4.527662675984969,98.8,49.46666666666666,16.501989438975933,73.0816959622537,28.2,57.81873304,86.665
Chile,2009,-1.1180372326977,47.4,0.7098,0.357,1.19409048557281,0.9932517730102833,2.62962208557249,4.214879821296752,0.6426614163083563,0.30235773988094433,4.509317180047306,97.5,49.46666666666666,14.8137395943422,74.3460982792707,31.2,65.34385645,86.725
Chile,2010,5.85165101730949,47.15,0.7124,0.35,1.22541570663452,0.817552829591339,2.6061043634575647,4.258695614286055,0.6715347215488596,0.8799217577351348,4.521783269630065,97.7,49.46666666666666,14.8137395943422,75.8320621380067,34.5,76.22360399,86.783
Chile,2011,6.22389678693851,46.9,0.7187,0.335,1.26333856582642,0.6418538861723948,2.588605103237324,4.297035617337576,0.7045496733999326,1.4681547103262838,4.521599648760365,99.4,49.46666666666666,14.8137395943422,76.7499857826017,35.9,84.59985967,86.842
Chile,2012,6.15534002096459,46.849999999999994,0.7149,0.327,1.28765678405762,0.5236594971402796,2.589711874631618,4.236366888484334,0.7328438686325014,1.3881547300925372,4.505384582815939,98.0,49.46666666666666,15.267232726176,77.6345654084378,37.3,88.80729074,86.9
Chile,2013,3.30850824469113,46.8,0.7192000000000001,0.308,1.25513780117035,0.4054651081081644,2.6236234242552943,4.191823418348882,0.7381029986466014,1.0258822784281991,4.60668979800459,98.2,49.46666666666666,16.4845715762176,78.113323368979,41.6,97.72343715,86.959
Chile,2014,1.79264947361806,46.05,0.7130000000000001,0.291,1.34870362281799,0.37096867236468867,2.6550941902738563,4.199224384170319,0.7200156364073522,1.7437371839098577,4.613787354998087,99.6,42.18,17.0606369299215,84.0752473162029,45.0,116.7493111,87.017
Chile,2015,2.15194249853634,45.3,0.7124,0.287,1.21972906589508,0.33647223662121295,2.680481500593096,4.100146208059944,0.7085277172594617,1.676867288303678,4.624204642196218,99.5,42.18,17.2602515884572,100.172568090225,52.2,129.9394599,87.074
Chile,2016,1.75303874553305,45.3,0.7081000000000001,0.267,0.96039354801178,0.33647223662121295,2.7306376803791417,4.044065859750465,0.6973050731104218,1.5657354314037033,4.6297470483821455,99.6,42.18,16.8690201206036,102.68707590882,55.1,138.0537951,87.132
Chile,2017,1.35769537797211,45.3,0.7086,0.249,0.981475472450256,0.33647223662121295,2.750388689719267,4.043510091796897,0.6878055770574569,1.1577356959700646,4.6375872557299065,100.0,49.20666666666666,17.286196043738,99.475590658437,58.0,135.1310128,87.189
Chile,2018,3.99002947521676,45.86666666666667,0.7063,0.215,0.940260529518127,0.5019511987258433,2.7635778558830855,4.080533808507657,0.6803997944009896,1.2339848475850186,4.6460534579277235,99.6,56.23333333333333,17.1828712164469,101.863485354335,61.1,133.8868853,87.246
Chile,2019,0.634367533828438,46.43333333333333,0.7031000000000001,0.195,0.924216628074646,0.6674301608304736,2.7883363084146846,4.070935266366528,0.6680483178682899,1.2690706319380833,4.657817372257646,100.0,63.26,17.1038358590725,104.266686520499,76.6,129.861175,87.303
Chile,2020,-6.14347479224092,47.0,0.6975,0.182,0.930162131786346,0.832909122935104,2.8347628411743155,4.080632033144705,0.6421001173446705,1.3976028900071755,4.651019731130394,99.7,66.95666666666666,16.9476736983953,106.039690609015,83.6,128.8584324,87.36
Chile,2021,11.3339570691911,45.0,0.6977,0.119,0.889890670776367,0.5846906797781585,2.7554719653112723,4.1872039724661185,0.6214512473420358,1.7092051235542987,4.679103713169922,100.0,70.65333333333334,16.743951256466,109.059262769559,82.3,125.28541,87.422
Chile,2022,2.05874008095333,43.0,0.6934,0.114,0.688454449176788,0.33647223662121295,2.7520895630226025,4.330572540700569,0.6250504981728484,2.5371722526223883,4.673467218104244,99.7,74.35,16.0551693659537,110.121398407654,84.9,134.6365175,87.49
Chile,2023,0.218780666901552,43.0,0.6927,0.33,0.625093758106232,0.33647223662121295,2.778986288571502,4.126603502129029,0.6251130906684428,2.149629991487403,4.673467218104244,100.0,74.35,15.7123238141173,111.312209230487,85.0,131.5774455,87.564
Colombia,2003,3.91827190322513,53.6,0.7046,0.491,-0.739117562770844,2.6390573296152584,2.8100258246680574,3.6247724003404,0.2694682112484086,2.095534924380243,4.430226890849761,93.8706436157227,28.63000000000001,10.192834737113252,35.3234826301522,1.7,5.096626456,73.098
Colombia,2004,5.33302206759905,55.0,0.7085,0.489,-0.695200145244598,2.5649493574615367,2.8143062027743055,3.6072199195369996,0.2694682112484086,1.932103858682038,4.430226890849761,94.1475296020508,28.63000000000001,10.192834737113252,36.4758451431847,2.21,5.75492345,73.53
Colombia,2005,4.82876110773741,53.9,0.7068,0.488,-0.63308185338974,2.4595888418037104,2.70512406204458,3.648648365572137,0.3017361434323447,1.8002267912139953,4.476900890314475,95.2,28.63,10.192834737113252,35.2185505194702,2.85,8.196373426,73.957
Colombia,2006,6.71686869844402,54.36666666666667,0.7070000000000001,0.494,-0.508387923240662,2.468028111131807,2.700059675043339,3.7047861678865863,0.3438691979303235,1.666465226757745,4.514015688889531,98.5,28.63,10.192834737113252,31.654183439449,4.6,11.36250635,74.379
Colombia,2007,6.73819469090975,54.83333333333333,0.7072,0.495,-0.432980388402939,2.4764673804599036,2.6898882298726012,3.640185334162231,0.3297805368030694,1.878607408413387,4.543431046958082,94.9,28.63,10.192834737113252,20.9474743929536,7.39,15.0671079,74.797
Colombia,2008,3.28344618616541,55.3,0.7074,0.485,-0.381235986948013,2.4849066497880004,2.6492866817711063,3.6930619307625165,0.3734896340611844,2.079052085294681,4.556311316760767,95.1,28.629999999999995,10.192834737113252,21.9066125992657,9.12,24.97241422,75.211
Colombia,2009,1.13964864548062,54.3,0.7048,0.478,-0.367777585983276,2.3608540011180215,2.69490717892823,3.587846464179724,0.4462146190245262,1.6491424723924852,4.59784422218996,95.3,28.63000000000001,7.946374447327776,21.5233089569655,11.0,51.75155503,75.62
Colombia,2010,4.49465897070922,54.6,0.7039000000000001,0.454,-0.271385610103607,2.2300144001592104,2.691937555589006,3.5628797177616693,0.4398645399997968,1.1854021152317251,4.6146686186249815,96.8,28.63,6.555033285028299,21.0762350135313,15.3,69.58309594,76.024
Colombia,2011,6.94789198173555,53.5,0.7049000000000001,0.453,-0.217361465096474,2.0541237336955462,2.663698488554269,3.7005714247222263,0.4672964833728957,1.4850154099643722,4.626988605466902,95.7,28.629999999999995,8.678236872657186,22.1991386566001,21.8,78.37404023,76.423
Colombia,2012,3.91263576716115,52.6,0.6961,0.452,-0.32591912150383,2.0412203288596382,2.672456002316411,3.684749713930174,0.4922225105803875,1.427748608942029,4.587339040862049,96.0,28.63,14.631161889339054,22.7527186089507,25.6,94.40706951,76.816
Colombia,2013,5.13399351995672,52.6,0.6995,0.449,-0.38826909661293,1.9600947840472698,2.7145174736636846,3.66321924900166,0.5158437833569917,1.1042603891109175,4.596144592228673,96.8,28.63,14.1340923673289,27.3293271996088,30.0,95.13853853,77.204
Colombia,2014,4.49903000110972,52.5,0.685,0.422,-0.252291530370712,1.8562979903656263,2.724169616839949,3.65033262052168,0.5391937052471725,1.3606785286326022,4.588667653952408,96.1,30.43,14.1340923673289,30.5665682234071,36.5,99.24479163,77.587
Colombia,2015,2.95590137527523,51.0,0.6837000000000001,0.417,-0.24723581969738,1.7749523509116738,2.7607457320104736,3.6727694855739985,0.5646268967286283,1.7900632245005914,4.591822683500274,96.8,30.43,14.1340923673289,31.3428821283831,40.4,101.9676509,77.964
Colombia,2016,2.08738250162794,50.6,0.6859000000000001,0.414,-0.266068160533905,1.7749523509116738,2.7435000134852072,3.6163800755158038,0.5731986759376043,2.1416484693752946,4.599309309816413,96.7,30.43,14.0683391512135,30.058849809334,49.0,107.1729328,78.335
Colombia,2017,1.35936086788746,49.7,0.6968000000000001,0.417,-0.366633266210556,1.667706820558076,2.76510092272843,3.5913469677321483,0.5851155021944636,1.6704037949697865,4.607361082560352,97.0,33.28666666666667,13.8930338668499,32.3529586377969,51.7,108.7745797,78.701
Colombia,2018,2.56432428277704,50.4,0.6991,0.41,-0.383742153644562,1.7047480922384253,2.7985902863047234,3.625267245067413,0.5923810729871481,1.4446975360093246,4.618810105810158,97.8,36.14333333333333,14.8541664269339,34.9599738877775,52.6,118.5362158,79.061
Colombia,2019,3.18685539245533,51.3,0.7008,0.411,-0.391183972358704,1.840549633397487,2.8197843667437867,3.652177449850485,0.605996920505526,1.5091797636270738,4.634625578662022,97.8,39.0,15.1209763671974,37.7448515262878,55.9,121.6634145,79.415
Colombia,2020,-7.18591413760859,53.5,0.7053,0.421,-0.491402626037598,2.341805806147327,2.899157266494459,3.5569345443029263,0.5997659745431466,1.2603441587558704,4.629857439379654,98.2,41.25333333333333,15.7226398735716,39.4836916913458,58.1,123.2204667,79.764
Colombia,2021,10.8011981904878,55.1,0.7048,0.42,-0.470828503370285,2.1162555148025524,2.8359349936039866,3.7150136221299928,0.5813446759170926,1.5029784762941656,4.644275497890616,98.4,43.50666666666667,15.7121396828327,42.3846056970013,62.3,128.6822441,80.108
Colombia,2022,7.2888838865514,54.8,0.7042,0.395,-0.427760243415833,1.9459101490553132,2.70792890666085,3.893328911924836,0.6044693904368175,2.413878794358669,4.6305823079145725,98.5,45.76,16.3014663939335,46.9053935998568,64.1,130.9211763,80.446
Colombia,2023,0.610409565791542,54.8,0.7042,0.98,-0.458272933959961,1.9459101490553132,2.7570803610506114,3.7255440221575467,0.6028934655947614,2.5444251302413807,4.6305823079145725,98.5,45.76,16.1007142847292,47.0541978052352,65.0,132.0713308,80.778
Ecuador,2003,2.88450036512064,53.5,0.6387,0.486,-0.780572593212128,2.760009940032921,2.4926479967621393,3.977015349152628,0.3180651680717744,2.18934526969564,4.05727541767187,92.726642,28.63000000000001,10.192834737113252,20.61554795373421,0.823,3.087202545,59.291
Ecuador,2004,6.83239736646514,53.9,0.6338,0.478,-0.764899849891663,2.7788192719904172,2.505076667361595,4.044358250623381,0.3180651680717744,1.319949406501252,4.067480443902141,93.071434,28.63000000000001,10.192834737113252,23.243177213343348,1.46,3.819053045,59.796
Ecuador,2005,5.39862243994342,53.0,0.6288,0.477,-0.821377992630005,2.5494451709255714,2.4880234857593755,4.142470232493835,0.3247420295354586,1.1531879107346492,4.108766745835539,93.7,28.63,10.192834737113252,27.167266823384704,2.67,6.688339072,60.299
Ecuador,2006,4.34113198577639,52.2,0.6139,0.452,-1.03100264072418,2.2192034840549946,2.4746545815414906,4.202336945725219,0.2562484794445548,1.458323925121274,4.142390826002441,94.0,28.63,10.192834737113252,23.1903412666768,4.26,11.94176277,60.799
Ecuador,2007,1.90242859700484,53.4,0.6548,0.451,-1.03286147117615,2.2512917986064953,2.499979965835774,4.246358467146267,0.294952831472196,1.186679568558047,4.165846118365277,94.2,28.63,10.192834737113252,19.0719396318142,4.46,18.02968067,61.118
Ecuador,2008,6.56492068224719,49.8,0.6207,0.452,-1.10530638694763,2.1400661634962708,2.565395707672374,4.325327919984902,0.3187061988068381,2.240719895593514,4.315710647227671,95.0,28.629999999999995,10.192834737113252,19.0719396318142,4.83,26.1860424,61.316
Ecuador,2009,1.0910129698311,48.5,0.6124,0.439,-1.20504021644592,2.1162555148025524,2.734247796506389,4.0664138746263845,0.3353877017157194,1.8180716300988151,4.465575176090065,94.8,28.63000000000001,10.5289409803783,19.0719396318142,5.99,45.36184863,61.514
Ecuador,2010,4.02913787986621,48.8,0.6253000000000001,0.431,-1.14322912693024,1.9021075263969205,2.684889104475505,4.201364474022873,0.3523598783934515,1.5160888244807686,4.527839664371011,95.8,28.63,10.5289409803783,18.0551202336506,7.2,60.56829501,61.711
Ecuador,2011,8.48147656332823,45.9,0.5958,0.429,-1.14428532123566,1.7404661748405046,2.643606035652336,4.2631823388499654,0.3603267924991587,1.7001069127822495,4.5715407036004,96.3,28.629999999999995,10.5289409803783,20.5413980220229,10.8,69.74523844,61.907
Ecuador,2012,5.783212336172,46.1,0.605,0.424,-1.06392514705658,1.7047480922384253,2.69103603587987,4.219550779126202,0.3392835381087329,1.8085709952169806,4.600708265820174,96.8,28.63,10.6278743445509,21.9843010481258,18.8,80.60041815,62.104
Ecuador,2013,7.21123653679159,46.9,0.5983,0.408,-0.870363593101501,1.4350845252893227,2.7244547177843383,4.1656305854028695,0.3229892765464019,1.3142009138217665,4.621626143004494,97.2,28.63,11.0677720829962,22.3312165490477,24.6,89.81868124,62.3
Ecuador,2014,4.22606520388456,45.0,0.5944,0.396,-0.970792293548584,1.2809338454620642,2.7561828008448166,4.133987888333683,0.3462927487925193,1.5237101111994364,4.640444078958785,96.5,36.74,11.9190191934624,23.3804598593846,29.0,98.60665932,62.495
Ecuador,2015,0.119692109287612,46.0,0.5895,0.391,-0.956418454647064,1.4816045409242156,2.7956833742144065,3.888304732024692,0.3489828140888948,1.602744810023883,4.622929415142569,97.5,36.74,11.9985167683075,23.9648755618427,31.4,100.6233672,62.69
Ecuador,2016,-0.687954245877947,45.0,0.5878,0.386,-0.649083614349365,1.5260563034950492,2.814792080238847,3.726524209744042,0.3466179597657053,1.0036657415980086,4.610841102877853,96.9,36.74,11.9639740654347,24.8896332211154,35.1,106.2830299,62.851
Ecuador,2017,5.97039880954841,44.7,0.5908,0.389,-0.718140542507172,1.4350845252893227,2.7910138556112987,3.798131163885543,0.3440352409919435,0.3487787630616134,4.5890114335593335,97.2,39.89666666666667,12.307924898399,27.0843336858919,40.3,105.7445117,62.988
Ecuador,2018,1.044295546927,45.4,0.5964,0.391,-0.663264274597168,1.4586150226995167,2.8067945243487227,3.89201105744985,0.3444928939444025,-0.202208531844488,4.574927881474286,98.0,43.053333333333335,12.6833757344841,27.5915486903939,45.6,104.0590503,63.125
Ecuador,2019,0.165403532646692,45.7,0.5946,0.388,-0.542950987815857,1.5260563034950492,2.78402788496636,3.893509685398412,0.3281461717659274,0.23587220950736557,4.561547782994593,99.0,46.21,12.9305291090884,28.44437278344,48.9,79.92016129,63.261
Ecuador,2020,-9.24509637743429,47.3,0.6139,0.373,-0.540949642658234,2.0149030205422647,2.8520112526516144,3.806424960225351,0.3295763816520299,-0.2918277616165956,4.561107606320563,98.8,47.89,11.9670388887905,28.5522332055412,54.1,84.44422411,63.398
Ecuador,2021,9.818417748417,45.8,0.6061000000000001,0.366,-0.354992210865021,1.5260563034950492,2.7310616263647756,3.9917801097553305,0.3490824584809039,0.12509083395423418,4.566718122660329,98.7,49.57,11.5811124942872,29.208430980274,55.8,87.74901563,63.534
Ecuador,2022,6.18613907258741,45.5,0.5974,0.364,-0.620780825614929,1.4350845252893227,2.66738564902082,4.137111262881991,0.3698028948380439,1.4965311558599417,4.561883086397908,99.2,51.25,11.5164613637073,29.9362613682185,57.5,92.69594524,63.67
Ecuador,2023,2.35521790742197,44.6,0.5974,0.88,-0.957790791988373,1.5686159179138452,2.702695275677322,4.074953674068758,0.3889576305677275,1.168041220471121,4.547713382405146,98.7,51.25,10.9607683634781,31.5046558000332,59.2,91.40531396,63.821
Paraguay,2003,4.32074548551591,54.9,0.6791,0.528,-1.05233979225159,2.2300144001592104,2.1901299473134936,4.408271258979499,0.1624633737848846,2.7237133608417943,4.231030893165297,87.7623672485352,28.63000000000001,10.192834737113252,25.7856591710819,0.382,8.667097358,54.054
Paraguay,2004,4.05741836363771,52.3,0.6744,0.515,-0.981866180896759,1.9021075263969205,2.1502778468300505,4.395737788416771,0.1624633737848846,1.6720868236969617,4.250626257524407,88.518177,28.63000000000001,10.192834737113252,32.7741011877268,0.748,16.0194964,54.693
Paraguay,2005,2.13349066459601,51.4,0.6736000000000001,0.516,-0.963428318500519,1.9600947840472698,2.2103518331601975,4.454602654972807,0.1108984976961318,2.0550697003797107,4.249789439440518,89.6,28.63,10.192834737113252,24.5219309952657,1.1,22.06640992,55.331
Paraguay,2006,4.80711719268376,53.0,0.6688000000000001,0.513,-0.971096038818359,2.186051276738094,2.2304965102114935,4.451244012846801,0.0855304891281924,2.3598487234761345,4.245331127220825,91.0,28.63,10.192834737113252,25.0551605442253,1.79,31.53341939,55.966
Paraguay,2007,5.42162287218235,53.0,0.6826,0.499,-0.964514315128326,2.174751721484161,2.1600329974597043,4.38204085232652,0.0942406554054502,2.211617629401262,4.248543524052011,91.7,28.63,10.192834737113252,23.7603984264133,2.11,33.0704465,56.6
Paraguay,2008,6.4962921197091,50.7,0.6783,0.489,-0.910835206508636,1.667706820558076,2.13180477335689,4.404003057578991,0.1240699110734111,2.411868522355456,4.268442774600653,92.6,28.629999999999995,10.192834737113252,24.1686675413357,3.45,32.29215977,56.977
Paraguay,2009,-0.261137328080281,49.1,0.6614,0.484,-0.857977032661438,1.916922612182061,2.31620013922157,4.274469010785518,0.152788931906016,1.2786943213505122,4.281724098149933,93.2,28.63000000000001,4.43384729013171,20.8556279671977,7.91,34.45393525,57.305
Paraguay,2010,11.0952312685521,51.0,0.6605000000000001,0.483,-0.830411493778229,1.8718021769015913,2.308703861772884,4.409854855063276,0.1902080130660822,1.7318613276469816,4.30463218816881,94.7,28.63,4.43384729013171,12.6861707511378,7.96,58.41069259,57.633
Paraguay,2011,4.28637120702282,52.3,0.6528,0.479,-0.800011336803436,1.791759469228055,2.403391412675266,4.37565794566984,0.2093983551558424,2.2250524599589645,4.338954857235106,96.7,28.629999999999995,4.43384729013171,12.2968111859529,11.2,83.97567218,57.96
Paraguay,2012,-0.708043112316886,47.6,0.6439,0.463,-0.810820519924164,1.4586150226995167,2.5436038033172226,4.3276358830632455,0.2370445848942366,1.542425716630147,4.425243464363988,96.5,28.63,4.28324468920491,12.2808884618236,14.3,102.5794009,58.286
Paraguay,2013,8.29307648940471,47.9,0.6522,0.443,-0.767023622989655,1.0296194171811581,2.5095789694632527,4.3090509053081405,0.254296282990503,1.303960406239254,4.335738516014188,96.7,28.63,4.36400745685787,11.6682860592129,18.9,98.52812081,58.612
Paraguay,2014,5.30123859237025,50.7,0.6418,0.449,-0.604350566864014,1.2237754316221157,2.529628690125655,4.249690598228328,0.2858718941557534,1.7965525763433683,4.364884069007241,96.9,21.72,4.66264399341744,13.7176649664944,19.8,102.6392137,58.937
Paraguay,2015,2.95715173487106,47.6,0.6428,0.452,-0.644359648227692,1.0647107369924282,2.5496931908394256,4.218257888097036,0.2927126009676309,1.4180359116504626,4.394029622000294,97.4,21.72,6.21488990766449,18.759698013852,24.8,111.7235159,59.261
Paraguay,2016,4.26802583314583,47.9,0.6444000000000001,0.44,-0.689654231071472,0.9932517730102833,2.514707386471023,4.230612221654773,0.2978210074711604,1.6266534324783823,4.423175174993347,98.2,21.72,7.70606126582612,21.5814306496874,29.3,114.6941362,59.584
Paraguay,2017,4.81007885554041,48.5,0.6423,0.441,-0.667961835861206,0.6931471805599453,2.4938398611307124,4.27777847794648,0.3534938387096207,1.52659472666915,4.396096338501516,97.8,26.20833333333333,9.2829118658627,25.4241390581724,36.9,117.4443175,59.907
Paraguay,2018,3.20425034076639,46.0,0.646,0.44,-0.602268278598785,0.8754687373538999,2.5273460792988245,4.291407260673668,0.4032294740260003,1.6045480077952219,4.369017502009684,99.0,30.696666666666665,10.2999799567958,28.9522503181962,43.0,119.9410874,60.197
Paraguay,2019,-0.40185510068001,45.7,0.6399,0.436,-0.567496180534363,0.6931471805599453,2.5608076158087676,4.279746948027251,0.4292410971649635,1.323646658092617,4.341938665517853,99.0,30.696666666666665,10.8476040416489,31.5463020861537,49.7,119.974846,60.474
Paraguay,2020,-0.819785390971916,43.5,0.6583,0.435,-0.427826523780823,0.5877866649021191,2.613334519354097,4.1551294453114,0.4059733752464177,1.017950139357175,4.451874713385258,99.3,30.696666666666665,11.1779552295009,34.3778942787921,53.4,119.5138493,60.75
Paraguay,2021,4.01673731780312,42.9,0.6408,0.432,-0.575897037982941,0.5306282510621704,2.5659973994175784,4.259043315309962,0.4245323178939757,1.7557838891443809,4.446033877718643,98.4,48.65,9.85894346335419,38.1381490369685,61.1,117.5106256,61.026
