codeindyr;code;countryname;year;indicator;estimate;stddev;nsource;pctrank;pctranklower;pctrankupper
SOMva2012;SOM;Somalia;2012;va;-2.19676351547241;0.1272002607584;12;1.4084507226944;0;1.877934217453
ZAFva2012;ZAF;South Africa;2012;va;0.5821533203125;0.107536859810352;20;66.1971817016602;61.5023460388184;70.8920211791992
SSDva2012;SSD;South Sudan;2012;va;-1.33308959007263;0.165099665522575;9;10.3286380767822;5.16431903839111;16.4319248199463
ESPva2012;ESP;Spain;2012;va;1.06417882442474;0.131551519036293;13;82.1596221923828;73.2394332885742;90.1408462524414
LKAva2012;LKA;Sri Lanka;2012;va;-0.575279295444489;0.113410107791424;15;29.577465057373;26.2910804748535;34.7417831420898
KNAva2012;KNA;St. Kitts and Nevis;2012;va;1.12443590164185;0.245355039834976;3;86.8544616699219;69.4835662841797;96.2441329956055
LCAva2012;LCA;St. Lucia;2012;va;1.11139535903931;0.241901814937592;4;85.4460067749023;69.4835662841797;96.2441329956055
VCTva2012;VCT;St. Vincent and the Grenadines;2012;va;1.01553082466125;0.245355039834976;3;78.8732376098633;66.1971817016602;93.4272308349609
SDNva2012;SDN;Sudan;2012;va;-1.77434039115906;0.126396462321281;13;3.75586843490601;1.877934217453;6.1032862663269
SURva2012;SUR;Suriname;2012;va;0.340863466262817;0.149414300918579;11;58.6854476928711;53.051643371582;66.1971817016602
SWEva2012;SWE;Sweden;2012;va;1.69035804271698;0.131551519036293;13;99.530517578125;95.3051605224609;100
CHEva2012;CHE;Switzerland;2012;va;1.64012205600739;0.143659219145775;11;98.1220626831055;93.4272308349609;100
SYRva2012;SYR;Syrian Arab Republic;2012;va;-1.8442211151123;0.118661671876907;13;3.28638505935669;1.4084507226944;3.75586843490601
STPva2012;STP;São Tomé and Principe;2012;va;0.180133849382401;0.154278039932251;8;55.8685455322266;45.5399055480957;61.9718322753906
TWNva2012;TWN;Taiwan, China;2012;va;0.849648177623749;0.131607159972191;12;73.7089233398437;66.1971817016602;82.6291046142578
TJKva2012;TJK;Tajikistan;2012;va;-1.42240357398987;0.133394151926041;13;8.45070457458496;4.22535228729248;14.5539903640747
TZAva2012;TZA;Tanzania;2012;va;-0.176013678312302;0.107736073434353;19;43.1924896240234;35.6807518005371;49.7652587890625
THAva2012;THA;Thailand;2012;va;-0.32114115357399;0.113177798688412;16;36.6197166442871;30.5164318084717;43.6619720458984
TMPva2012;TMP;Timor-Leste;2012;va;0.0963445156812668;0.137901425361633;10;53.521125793457;44.1314544677734;57.7464790344238
TGOva2012;TGO;Togo;2012;va;-0.995809435844421;0.124856844544411;14;18.7793426513672;14.5539903640747;24.8826293945312
TONva2012;TON;Tonga;2012;va;0.336211621761322;0.230340793728828;5;58.2159614562988;46.478874206543;69.4835662841797
TTOva2012;TTO;Trinidad and Tobago;2012;va;0.501116394996643;0.146925881505013;12;63.8497657775879;56.8075103759766;69.9530487060547
TUNva2012;TUN;Tunisia;2012;va;-0.171652227640152;0.109107159078121;17;43.6619720458984;35.6807518005371;49.7652587890625
TKMva2012;TKM;Turkmenistan;2012;va;-2.25042843818665;0.133702754974365;9;0;0;1.877934217453
TUVva2012;TUV;Tuvalu;2012;va;0.661697506904602;0.245355039834976;3;68.0751190185547;56.8075103759766;81.6901397705078
TURva2012;TUR;Türkiye;2012;va;-0.206933528184891;0.111919708549976;17;41.7840385437012;34.7417831420898;48.8262901306152
UGAva2012;UGA;Uganda;2012;va;-0.49354612827301;0.107736073434353;19;31.9248828887939;27.2300472259521;37.0892028808594
UKRva2012;UKR;Ukraine;2012;va;-0.2795430123806;0.118001364171505;16;40.3755874633789;32.8638496398926;45.0704231262207
AREva2012;ARE;United Arab Emirates;2012;va;-1.00081920623779;0.127514079213142;11;18.3098583221436;14.5539903640747;24.8826293945312
GBRva2012;GBR;United Kingdom;2012;va;1.33913254737854;0.131551519036293;13;92.4882659912109;85.9154891967773;96.2441329956055
USAva2012;USA;United States;2012;va;1.16158699989319;0.129382625222206;15;87.7934265136719;76.5258178710937;92.9577484130859
URYva2012;URY;Uruguay;2012;va;1.0609667301178;0.123017773032188;15;81.6901397705078;73.7089233398437;90.1408462524414
UZBva2012;UZB;Uzbekistan;2012;va;-2.0335488319397;0.12468483299017;12;1.877934217453;0.469483554363251;3.28638505935669
VUTva2012;VUT;Vanuatu;2012;va;0.395672678947449;0.220658749341965;4;60.5633811950684;50.7042236328125;70.8920211791992
VENva2012;VEN;Venezuela, RB;2012;va;-0.906963706016541;0.111649997532368;19;22.0657272338867;15.4929580688477;26.7605628967285
VNMva2012;VNM;Viet Nam;2012;va;-1.42006897926331;0.112144351005554;16;8.92018795013428;5.16431903839111;14.5539903640747
VIRva2012;VIR;Virgin Islands (U.S.);2012;va;0.800454020500183;0.429885238409042;1;73.2394332885742;53.051643371582;95.7746505737305
WBGva2012;WBG;West Bank and Gaza;2012;va;-0.935010075569153;0.153487965464592;8;20.6572761535645;14.5539903640747;27.2300472259521
YEMva2012;YEM;Yemen, Rep.;2012;va;-1.35484611988068;0.11893468350172;15;9.38967132568359;6.1032862663269;15.023473739624
ZMBva2012;ZMB;Zambia;2012;va;-0.132826566696167;0.108856894075871;18;44.1314544677734;37.0892028808594;50.7042236328125
ZWEva2012;ZWE;Zimbabwe;2012;va;-1.47196817398071;0.107736073434353;19;7.51173686981201;3.75586843490601;12.2065725326538
AFGcc2013;AFG;Afghanistan;2013;cc;-1.44596064090729;0.15991984307766;11;0.947867274284363;0;9.95260620117187
ALBcc2013;ALB;Albania;2013;cc;-0.751372694969177;0.131900236010551;12;24.1706161499023;16.5876770019531;35.5450248718262
DZAcc2013;DZA;Algeria;2013;cc;-0.472966939210892;0.158725455403328;12;39.3364944458008;25.5924167633057;52.1327018737793
ASMcc2013;ASM;American Samoa;2013;cc;0.303002297878265;0.442311853170395;1;65.8767776489258;41.7061614990234;80.568717956543
ADOcc2013;ADO;Andorra;2013;cc;1.25358092784882;0.442311853170395;1;86.7298583984375;69.6682434082031;95.7345962524414
AGOcc2013;AGO;Angola;2013;cc;-1.33697164058685;0.155490204691887;12;4.7393364906311;0;12.3222751617432
AIAcc2013;AIA;Anguilla;2013;cc;1.25358092784882;0.442311853170395;1;86.7298583984375;69.6682434082031;95.7345962524414
ATGcc2013;ATG;Antigua and Barbuda;2013;cc;1.25358092784882;0.442311853170395;1;86.7298583984375;69.6682434082031;95.7345962524414
ARGcc2013;ARG;Argentina;2013;cc;-0.434306710958481;0.138107463717461;15;40.7582931518555;28.9099521636963;52.1327018737793
ARMcc2013;ARM;Armenia;2013;cc;-0.53053343296051;0.136650800704956;14;36.0189590454102;23.222749710083;46.9194297790527
ABWcc2013;ABW;Aruba;2013;cc;1.11960065364838;0.309285193681717;2;82.4644546508789;71.5639801025391;91.4691925048828
AUScc2013;AUS;Australia;2013;cc;1.77783310413361;0.137990221381187;11;93.8388595581055;90.5213241577148;95.7345962524414
AUTcc2013;AUT;Austria;2013;cc;1.53727698326111;0.136839300394058;11;90.5213241577148;88.1516571044922;93.3649291992187
AZEcc2013;AZE;Azerbaijan;2013;cc;-0.970754623413086;0.14365316927433;12;16.5876770019531;9.95260620117187;25.5924167633057
BHScc2013;BHS;Bahamas, The;2013;cc;1.33469569683075;0.226705938577652;3;88.6255950927734;80.0947875976562;92.890998840332
BHRcc2013;BHR;Bahrain;2013;cc;0.425915956497192;0.175173342227936;8;68.2464447021484;61.6113739013672;73.9336471557617
BGDcc2013;BGD;Bangladesh;2013;cc;-0.893966019153595;0.137598589062691;14;21.3270149230957;11.8483409881592;28.9099521636963
BRBcc2013;BRB;Barbados;2013;cc;1.61230909824371;0.24115464091301;4;91.4691925048828;82.9383850097656;95.7345962524414
BLRcc2013;BLR;Belarus;2013;cc;-0.405309915542603;0.136898875236511;11;42.1800956726074;32.2274894714355;53.0805702209473
BELcc2013;BEL;Belgium;2013;cc;1.60431730747223;0.136839300394058;11;90.9952621459961;89.0995254516602;94.3127975463867
BLZcc2013;BLZ;Belize;2013;cc;0.0205392427742481;0.286193758249283;5;58.7677726745605;39.8104248046875;69.6682434082031
BENcc2013;BEN;Benin;2013;cc;-0.745601773262024;0.168493881821632;12;24.6445503234863;15.1658763885498;39.3364944458008
BMUcc2013;BMU;Bermuda;2013;cc;1.25358092784882;0.442311853170395;1;86.7298583984375;69.6682434082031;95.7345962524414
BTNcc2013;BTN;Bhutan;2013;cc;0.912137925624847;0.187209829688072;10;78.6729888916016;71.5639801025391;82.9383850097656
BOLcc2013;BOL;Bolivia;2013;cc;-0.58796888589859;0.138728618621826;15;35.0710906982422;21.8009471893311;44.5497627258301
BIHcc2013;BIH;Bosnia and Herzegovina;2013;cc;-0.244675368070602;0.136618867516518;13;50.7108993530273;39.3364944458008;57.8199043273926
BWAcc2013;BWA;Botswana;2013;cc;0.8934605717659;0.142701014876366;12;77.7251205444336;72.9857788085937;82.4644546508789
BRAcc2013;BRA;Brazil;2013;cc;-0.0979596078395844;0.138107463717461;15;54.9763031005859;46.445499420166;61.6113739013672
BRNcc2013;BRN;Brunei Darussalam;2013;cc;0.639075398445129;0.207125589251518;4;72.511848449707;65.4028472900391;80.568717956543
BGRcc2013;BGR;Bulgaria;2013;cc;-0.327892512083054;0.120599217712879;14;45.971565246582;36.0189590454102;54.502368927002
BFAcc2013;BFA;Burkina Faso;2013;cc;-0.525527596473694;0.134727001190186;15;36.4928894042969;24.1706161499023;46.9194297790527
BDIcc2013;BDI;Burundi;2013;cc;-1.42651343345642;0.166184514760971;13;1.89573454856873;0;11.3744077682495
KHMcc2013;KHM;Cambodia;2013;cc;-1.06403398513794;0.141579359769821;14;12.7962083816528;6.16113758087158;21.8009471893311
CMRcc2013;CMR;Cameroon;2013;cc;-1.21772301197052;0.134573072195053;15;9.95260620117187;1.42180097103119;16.1137447357178
CANcc2013;CAN;Canada;2013;cc;1.87937796115875;0.146546319127083;11;95.2606658935547;91.9431304931641;97.1563949584961
CPVcc2013;CPV;Cape Verde;2013;cc;0.851966083049774;0.193152129650116;9;77.2511825561523;69.6682434082031;82.4644546508789
CYMcc2013;CYM;Cayman Islands;2013;cc;1.35199165344238;0.309285193681717;2;89.0995254516602;76.7772521972656;94.7867279052734
CAFcc2013;CAF;Central African Republic;2013;cc;-1.09620523452759;0.186805799603462;10;12.3222751617432;2.36966824531555;22.274881362915
TCDcc2013;TCD;Chad;2013;cc;-1.37030017375946;0.175387859344482;11;3.3175356388092;0;12.3222751617432
CHLcc2013;CHL;Chile;2013;cc;1.49892818927765;0.140978574752808;13;90.0473937988281;86.7298583984375;93.3649291992187
CHNcc2013;CHN;China;2013;cc;-0.355887651443481;0.131304398179054;13;45.0236968994141;35.0710906982422;54.028434753418
COLcc2013;COL;Colombia;2013;cc;-0.441208124160767;0.138107463717461;15;40.2843589782715;28.9099521636963;52.1327018737793
COMcc2013;COM;Comoros;2013;cc;-0.732214689254761;0.255871474742889;7;26.0663509368896;11.3744077682495;46.9194297790527
ZARcc2013;ZAR;Congo, Dem. Rep.;2013;cc;-1.33834099769592;0.159102201461792;13;4.26540279388428;0;12.3222751617432
COGcc2013;COG;Congo, Rep.;2013;cc;-1.17694699764252;0.162953808903694;11;10.4265403747559;0.947867274284363;20.3791465759277
COKcc2013;COK;Cook Islands;2013;cc;-0.224947139620781;0.683286666870117;1;51.6587677001953;3.3175356388092;77.7251205444336
CRIcc2013;CRI;Costa Rica;2013;cc;0.577441453933716;0.169664934277534;10;70.6161117553711;65.4028472900391;77.2511825561523
HRVcc2013;HRV;Croatia;2013;cc;0.107450112700462;0.120599217712879;14;61.1374397277832;55.4502372741699;66.3507080078125
CUBcc2013;CUB;Cuba;2013;cc;0.113214753568172;0.177781477570534;7;61.6113739013672;53.554500579834;67.2985763549805
CYPcc2013;CYP;Cyprus;2013;cc;1.23852777481079;0.17718443274498;8;84.3601913452148;79.620849609375;90.0473937988281
CZEcc2013;CZE;Czech Republic;2013;cc;0.299111813306808;0.120599217712879;14;65.4028472900391;60.6635055541992;69.6682434082031
CIVcc2013;CIV;Côte d'Ivoire;2013;cc;-0.740123450756073;0.134727001190186;15;25.1184825897217;17.0616111755371;36.4928894042969
DNKcc2013;DNK;Denmark;2013;cc;2.39937782287598;0.136839300394058;11;100;97.6303329467773;100
DJIcc2013;DJI;Djibouti;2013;cc;-0.550392866134644;0.220237240195274;8;35.5450248718262;20.3791465759277;52.6066360473633
DMAcc2013;DMA;Dominica;2013;cc;0.692387104034424;0.32921314239502;2;73.9336471557617;62.0853080749512;82.9383850097656
DOMcc2013;DOM;Dominican Republic;2013;cc;-0.912038087844849;0.147443234920502;12;20.3791465759277;11.3744077682495;28.9099521636963
ECUcc2013;ECU;Ecuador;2013;cc;-0.502911984920502;0.146084532141685;13;37.4407577514648;24.6445503234863;48.8151664733887
EGYcc2013;EGY;Egypt, Arab Rep.;2013;cc;-0.614102065563202;0.140093013644218;14;33.6492881774902;21.8009471893311;43.1279602050781
SLVcc2013;SLV;El Salvador;2013;cc;-0.349343955516815;0.144571766257286;14;45.497631072998;35.0710906982422;54.502368927002
GNQcc2013;GNQ;Equatorial Guinea;2013;cc;-1.31590735912323;0.257244169712067;5;5.21327018737793;0;20.8530807495117
ERIcc2013;ERI;Eritrea;2013;cc;-0.909558475017548;0.200615003705025;9;20.8530807495117;9.00473976135254;35.0710906982422
ESTcc2013;EST;Estonia;2013;cc;1.18144452571869;0.127211302518845;13;82.9383850097656;80.0947875976562;89.0995254516602
SWZcc2013;SWZ;Eswatini;2013;cc;-0.228422224521637;0.208886459469795;9;51.1848335266113;35.0710906982422;61.6113739013672
ETHcc2013;ETH;Ethiopia;2013;cc;-0.501710414886475;0.136892080307007;15;37.9146919250488;26.0663509368896;48.8151664733887
FJIcc2013;FJI;Fiji;2013;cc;0.196483537554741;0.312500029802322;4;63.0331764221191;46.445499420166;73.9336471557617
FINcc2013;FIN;Finland;2013;cc;2.20024275779724;0.136839300394058;11;98.1042633056641;95.7345962524414;100
FRAcc2013;FRA;France;2013;cc;1.30433368682861;0.136839300394058;11;87.6777267456055;81.0426559448242;90.0473937988281
GUFcc2013;GUF;French Guiana;2013;cc;1.11960065364838;0.309285193681717;2;82.4644546508789;71.5639801025391;91.4691925048828
GABcc2013;GAB;Gabon;2013;cc;-0.634305477142334;0.175045818090439;9;32.2274894714355;19.4312801361084;45.497631072998
GMBcc2013;GMB;Gambia, The;2013;cc;-0.70621132850647;0.173834472894669;9;27.488151550293;16.1137447357178;41.7061614990234
GEOcc2013;GEO;Georgia;2013;cc;0.463619619607925;0.135388419032097;14;69.1943130493164;63.0331764221191;73.459716796875
DEUcc2013;DEU;Germany;2013;cc;1.79800081253052;0.136839300394058;11;94.3127975463867;90.5213241577148;96.2085342407227
GHAcc2013;GHA;Ghana;2013;cc;-0.0967152342200279;0.133537605404854;16;55.4502372741699;46.9194297790527;61.6113739013672
GRCcc2013;GRC;Greece;2013;cc;-0.0754430443048477;0.135751068592072;12;55.9241714477539;47.8672981262207;61.6113739013672
GRLcc2013;GRL;Greenland;2013;cc;1.23554229736328;0.400630354881287;1;83.8862533569336;70.6161117553711;95.2606658935547
GRDcc2013;GRD;Grenada;2013;cc;0.45022788643837;0.308889895677567;3;68.7203826904297;56.3981056213379;80.0947875976562
GUMcc2013;GUM;Guam;2013;cc;0.778291642665863;0.442311853170395;1;76.7772521972656;59.2417068481445;90.0473937988281
GTMcc2013;GTM;Guatemala;2013;cc;-0.63929146528244;0.146084532141685;13;31.7535552978516;21.3270149230957;42.6540298461914
GINcc2013;GIN;Guinea;2013;cc;-1.04989922046661;0.150369346141815;13;13.7440757751465;6.16113758087158;21.8009471893311
GNBcc2013;GNB;Guinea-Bissau;2013;cc;-1.34148275852203;0.204562321305275;7;3.79146909713745;0;16.1137447357178
GUYcc2013;GUY;Guyana;2013;cc;-0.651954174041748;0.17426760494709;10;29.8578205108643;18.4834117889404;44.5497627258301
HTIcc2013;HTI;Haiti;2013;cc;-1.1355242729187;0.156235367059708;12;11.8483409881592;2.84360194206238;21.3270149230957
HNDcc2013;HND;Honduras;2013;cc;-0.945059180259705;0.156235039234161;13;18.0094795227051;9.95260620117187;28.9099521636963
HKGcc2013;HKG;Hong Kong SAR, China;2013;cc;1.6361495256424;0.141949400305748;10;91.9431304931641;89.5734634399414;94.7867279052734
HUNcc2013;HUN;Hungary;2013;cc;0.293921649456024;0.120599217712879;14;64.9289093017578;60.6635055541992;69.6682434082031
ISLcc2013;ISL;Iceland;2013;cc;1.90486621856689;0.165665164589882;9;95.7345962524414;91.4691925048828;97.6303329467773
INDcc2013;IND;India;2013;cc;-0.517280995845795;0.12737338244915;14;36.9668235778809;26.0663509368896;46.9194297790527
IDNcc2013;IDN;Indonesia;2013;cc;-0.660291790962219;0.130876645445824;14;29.3838863372803;21.3270149230957;39.8104248046875
IRNcc2013;IRN;Iran, Islamic Rep.;2013;cc;-0.693914532661438;0.148276850581169;10;28.4360198974609;18.4834117889404;39.8104248046875
IRQcc2013;IRQ;Iraq;2013;cc;-1.31568956375122;0.17406490445137;9;5.68720388412476;0;15.1658763885498
IRLcc2013;IRL;Ireland;2013;cc;1.64604413509369;0.151797145605087;10;92.4170608520508;89.0995254516602;95.2606658935547
ISRcc2013;ISR;Israel;2013;cc;0.905973851680756;0.165665164589882;9;78.1990509033203;72.0379180908203;82.4644546508789
ITAcc2013;ITA;Italy;2013;cc;0.070905864238739;0.135751068592072;12;60.1895751953125;54.028434753418;64.4549789428711
JAMcc2013;JAM;Jamaica;2013;cc;-0.304508417844772;0.145888581871986;12;47.3933639526367;35.5450248718262;55.9241714477539
JPNcc2013;JPN;Japan;2013;cc;1.6482492685318;0.137990221381187;11;92.890998840332;89.5734634399414;94.7867279052734
JEYcc2013;JEY;Jersey, Channel Islands;2013;cc;1.23554229736328;0.400630354881287;1;83.8862533569336;70.6161117553711;95.2606658935547
JORcc2013;JOR;Jordan;2013;cc;0.0657075643539429;0.139589115977287;12;59.7156410217285;54.028434753418;64.9289093017578
KAZcc2013;KAZ;Kazakhstan;2013;cc;-0.931235909461975;0.127211302518845;13;18.9573459625244;11.3744077682495;26.0663509368896
KENcc2013;KEN;Kenya;2013;cc;-1.03619039058685;0.133537605404854;16;14.6919431686401;9.00473976135254;21.8009471893311
KIRcc2013;KIR;Kiribati;2013;cc;-0.0257923621684313;0.295410543680191;4;57.8199043273926;36.9668235778809;68.7203826904297
PRKcc2013;PRK;Korea, Dem. Rep.;2013;cc;-1.29128420352936;0.191214218735695;6;6.63507127761841;0;16.1137447357178
KORcc2013;KOR;Korea, Rep.;2013;cc;0.581018269062042;0.133312180638313;12;71.0900497436523;67.2985763549805;76.7772521972656
KSVcc2013;KSV;Kosovo;2013;cc;-0.649717092514038;0.182722419500351;8;30.3317527770996;17.5355453491211;45.0236968994141
KWTcc2013;KWT;Kuwait;2013;cc;-0.195235952734947;0.170902013778687;7;52.6066360473633;38.8625602722168;60.1895751953125
KGZcc2013;KGZ;Kyrgyz Republic;2013;cc;-1.16229820251465;0.141046479344368;13;11.3744077682495;2.84360194206238;18.9573459625244
LAOcc2013;LAO;Lao PDR;2013;cc;-0.940677523612976;0.174549445509911;11;18.4834117889404;9.47867298126221;29.3838863372803
LVAcc2013;LVA;Latvia;2013;cc;0.321280241012573;0.138958513736725;12;66.8246459960937;60.6635055541992;70.1421813964844
LBNcc2013;LBN;Lebanon;2013;cc;-0.924606800079346;0.144755423069;12;19.4312801361084;11.3744077682495;28.9099521636963
LSOcc2013;LSO;Lesotho;2013;cc;0.279383391141891;0.179795995354652;11;63.9810409545898;57.8199043273926;70.1421813964844
LBRcc2013;LBR;Liberia;2013;cc;-0.718398809432983;0.133537605404854;16;26.5402851104736;18.4834117889404;37.9146919250488
LBYcc2013;LBY;Libya;2013;cc;-1.44085371494293;0.164448499679565;11;1.42180097103119;0;10.9004735946655
LIEcc2013;LIE;Liechtenstein;2013;cc;1.8341064453125;0.309285193681717;2;94.7867279052734;88.1516571044922;99.5260696411133
LTUcc2013;LTU;Lithuania;2013;cc;0.418842434883118;0.138958513736725;12;67.7725143432617;62.5592422485352;72.9857788085937
LUXcc2013;LUX;Luxembourg;2013;cc;2.11570620536804;0.18487261235714;7;97.1563949584961;94.3127975463867;100
MACcc2013;MAC;Macao SAR, China;2013;cc;0.546515464782715;0.245970085263252;3;70.1421813964844;61.6113739013672;79.620849609375
MDGcc2013;MDG;Madagascar;2013;cc;-0.764158010482788;0.133537605404854;16;23.222749710083;16.1137447357178;35.5450248718262
MWIcc2013;MWI;Malawi;2013;cc;-0.619961082935333;0.138957425951958;15;32.7014236450195;21.3270149230957;43.1279602050781
MYScc2013;MYS;Malaysia;2013;cc;0.333269119262695;0.130876645445824;14;67.2985763549805;61.6113739013672;70.1421813964844
MDVcc2013;MDV;Maldives;2013;cc;-0.711625933647156;0.255375385284424;6;27.014217376709;11.8483409881592;47.8672981262207
MLIcc2013;MLI;Mali;2013;cc;-0.79230660200119;0.148928925395012;14;22.274881362915;14.2180099487305;35.5450248718262
MLTcc2013;MLT;Malta;2013;cc;0.97623074054718;0.189055159687996;6;80.568717956543;72.9857788085937;87.2037887573242
MHLcc2013;MHL;Marshall Islands;2013;cc;-0.00045676581794396;0.40888500213623;2;58.2938385009766;28.9099521636963;72.9857788085937
MTQcc2013;MTQ;Martinique;2013;cc;0.778291642665863;0.442311853170395;1;76.7772521972656;59.2417068481445;90.0473937988281
MRTcc2013;MRT;Mauritania;2013;cc;-0.846973955631256;0.173113957047462;12;21.8009471893311;11.8483409881592;35.0710906982422
MUScc2013;MUS;Mauritius;2013;cc;0.251939684152603;0.18227644264698;10;63.5071105957031;56.3981056213379;70.1421813964844
MEXcc2013;MEX;Mexico;2013;cc;-0.591898560523987;0.138107463717461;15;34.5971565246582;21.8009471893311;44.5497627258301
FSMcc2013;FSM;Micronesia, Fed. Sts.;2013;cc;-0.179501384496689;0.313035994768143;3;53.554500579834;28.4360198974609;67.2985763549805
MDAcc2013;MDA;Moldova;2013;cc;-0.753976941108704;0.130978494882584;13;23.6966819763184;16.5876770019531;35.5450248718262
MCOcc2013;MCO;Monaco;2013;cc;..;..;..;..;..;..
MNGcc2013;MNG;Mongolia;2013;cc;-0.478146493434906;0.137621492147446;14;38.8625602722168;27.488151550293;50.2369651794434
MNEcc2013;MNE;Montenegro;2013;cc;-0.287302702665329;0.174271777272224;8;48.3412322998047;35.0710906982422;57.8199043273926
MARcc2013;MAR;Morocco;2013;cc;-0.423477381467819;0.140093013644218;14;41.7061614990234;29.3838863372803;52.6066360473633
MOZcc2013;MOZ;Mozambique;2013;cc;-0.602838695049286;0.147327065467834;15;34.1232223510742;21.8009471893311;44.5497627258301
MMRcc2013;MMR;Myanmar;2013;cc;-1.00620079040527;0.140757143497467;11;16.1137447357178;9.00473976135254;22.748815536499
NAMcc2013;NAM;Namibia;2013;cc;0.303884655237198;0.162549078464508;10;66.3507080078125;58.7677726745605;70.1421813964844
NRUcc2013;NRU;Nauru;2013;cc;-0.648547410964966;0.732039928436279;1;31.2796211242676;0;70.1421813964844
NPLcc2013;NPL;Nepal;2013;cc;-0.688966631889343;0.151075571775436;13;28.9099521636963;18.4834117889404;40.2843589782715
NLDcc2013;NLD;Netherlands;2013;cc;2.01686978340149;0.136839300394058;11;96.2085342407227;93.8388595581055;98.5782012939453
ANTcc2013;ANT;Netherlands Antilles (former);2013;cc;0.778291642665863;0.442311853170395;1;76.7772521972656;59.2417068481445;90.0473937988281
NZLcc2013;NZL;New Zealand;2013;cc;2.33418917655945;0.146737352013588;10;99.5260696411133;96.6824645996094;100
NICcc2013;NIC;Nicaragua;2013;cc;-0.738523960113525;0.140063598752022;14;25.5924167633057;16.5876770019531;36.9668235778809
NERcc2013;NER;Niger;2013;cc;-0.619116425514221;0.157380178570747;12;33.1753540039062;21.3270149230957;44.5497627258301
NGAcc2013;NGA;Nigeria;2013;cc;-1.22705030441284;0.133537605404854;16;9.47867298126221;0.473933637142181;15.6398105621338
NIUcc2013;NIU;Niue;2013;cc;-0.430183947086334;0.683286666870117;1;41.2322273254395;0;73.459716796875
MKDcc2013;MKD;North Macedonia;2013;cc;-0.0565227419137955;0.150895416736603;10;56.3981056213379;47.3933639526367;62.5592422485352
NORcc2013;NOR;Norway;2013;cc;2.28692841529846;0.146737352013588;10;99.052131652832;96.2085342407227;100
OMNcc2013;OMN;Oman;2013;cc;0.152467921376228;0.170902013778687;7;62.0853080749512;54.502368927002;68.2464447021484
PAKcc2013;PAK;Pakistan;2013;cc;-0.962785661220551;0.137598589062691;14;17.0616111755371;9.95260620117187;25.5924167633057
PLWcc2013;PLW;Palau;2013;cc;-0.648547410964966;0.732039928436279;1;31.2796211242676;0;70.1421813964844
PANcc2013;PAN;Panama;2013;cc;-0.38122621178627;0.147443234920502;12;43.6018943786621;32.2274894714355;54.028434753418
PNGcc2013;PNG;Papua New Guinea;2013;cc;-0.9588463306427;0.172955945134163;9;17.5355453491211;9.00473976135254;28.9099521636963
PRYcc2013;PRY;Paraguay;2013;cc;-1.04813194274902;0.16256757080555;13;14.2180099487305;5.68720388412476;22.274881362915
PERcc2013;PER;Peru;2013;cc;-0.460946977138519;0.138107463717461;15;39.8104248046875;28.9099521636963;50.7108993530273
PHLcc2013;PHL;Philippines;2013;cc;-0.380065739154816;0.130876645445824;14;44.0758285522461;34.1232223510742;54.028434753418
POLcc2013;POL;Poland;2013;cc;0.645680546760559;0.120599217712879;14;72.9857788085937;68.2464447021484;76.7772521972656
PRTcc2013;PRT;Portugal;2013;cc;0.91217178106308;0.136839300394058;11;79.1469192504883;73.459716796875;82.4644546508789
PRIcc2013;PRI;Puerto Rico;2013;cc;0.466190010309219;0.260941863059998;4;69.6682434082031;58.7677726745605;77.7251205444336
QATcc2013;QAT;Qatar;2013;cc;1.10338091850281;0.159716621041298;9;81.5165863037109;76.7772521972656;89.0995254516602
ROMcc2013;ROM;Romania;2013;cc;-0.301038712263107;0.120599217712879;14;47.8672981262207;37.9146919250488;54.502368927002
RUScc2013;RUS;Russian Federation;2013;cc;-1.02072441577911;0.127211302518845;13;15.6398105621338;9.00473976135254;21.8009471893311
RWAcc2013;RWA;Rwanda;2013;cc;0.624868750572205;0.170612201094627;13;72.0379180908203;67.2985763549805;77.7251205444336
REUcc2013;REU;Réunion;2013;cc;0.778291642665863;0.442311853170395;1;76.7772521972656;59.2417068481445;90.0473937988281
WSMcc2013;WSM;Samoa;2013;cc;0.181165754795074;0.295410543680191;4;62.5592422485352;47.3933639526367;72.9857788085937
SMRcc2013;SMR;San Marino;2013;cc;..;..;..;..;..;..
SAUcc2013;SAU;Saudi Arabia;2013;cc;-0.0275518335402012;0.167890205979347;9;57.3459701538086;47.3933639526367;63.0331764221191
SENcc2013;SEN;Senegal;2013;cc;-0.189072817564011;0.133537605404854;16;53.0805702209473;41.7061614990234;58.7677726745605
SRBcc2013;SRB;Serbia;2013;cc;-0.327844172716141;0.132209181785583;12;46.445499420166;35.5450248718262;54.502368927002
SYCcc2013;SYC;Seychelles;2013;cc;0.600877046585083;0.229632794857025;6;71.5639801025391;63.0331764221191;80.568717956543
SLEcc2013;SLE;Sierra Leone;2013;cc;-0.912265717983246;0.133537605404854;16;19.9052124023437;11.8483409881592;28.4360198974609
SGPcc2013;SGP;Singapore;2013;cc;2.07046675682068;0.133312180638313;12;96.6824645996094;94.7867279052734;99.052131652832
SVKcc2013;SVK;Slovak Republic;2013;cc;0.0489006824791431;0.13046583533287;13;59.2417068481445;54.028434753418;63.5071105957031
SVNcc2013;SVN;Slovenia;2013;cc;0.722197890281677;0.127211302518845;13;74.407585144043;69.6682434082031;79.620849609375
SLBcc2013;SLB;Solomon Islands;2013;cc;-0.399928987026215;0.255375385284424;6;42.6540298461914;21.8009471893311;58.2938385009766
