Country,Year,GDP growth (annual %),"Population, total",Gini index,"School enrollment, secondary (% gross)",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),General government final consumption expenditure (% of GDP),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade Openness (% of GDP),"Inflation, consumer prices (annual %)",Rule of Law - estimate,Rule of Law - pctrank,Inequality Index
Haiti,1999,2.71024801048499,8151296,..,..,..,..,..,12.2491119646519,29.6993675455569,41.9484795102088,3.00439421550734,,,
Haiti,2000,0.870059259424892,8303151,..,..,..,..,6.98287753877131,7.35798043194839,19.7955416317434,27.153522063691792,9.33322197565603,-1.45503640174866,3.98009943962097,
Haiti,2001,-0.342747883252144,8455918,..,..,..,..,7.36101271908804,7.0257750983534,20.5441579207626,27.569933019116,13.31672224251,,,
Haiti,2002,1.05182013450109,8607641,..,..,..,..,7.83409664630392,6.28442947052392,18.6552490054589,24.939678475982817,7.03287406224601,-1.7139093875885,1.49253726005554,
Haiti,2003,3.48077973188326,8759912,..,..,..,..,7.91079280473985,9.27243551684809,27.924907927616,37.19734344446409,28.6995777887374,-1.73716354370117,0.995024859905243,
Haiti,2004,-1.3178567596495,8910263,..,..,..,..,7.33605408114726,8.37501274392717,25.4059576091787,33.78097035310587,21.0318339277222,-1.72932910919189,1.44230771064758,
Haiti,2005,3.07217337664731,9061273,..,..,..,..,6.59830847376764,8.60730926012051,26.3577952437023,34.96510450382281,13.973008326384,-1.66308867931366,1.91387557983398,
Haiti,2006,1.76875060288195,9216562,..,..,..,..,6.84319296258427,9.02116806690294,28.0359023459967,37.05707041289964,11.3452152244299,-1.41297435760498,5.74162673950195,
Haiti,2007,4.70652994008303,9373296,..,..,..,..,7.67562120103412,8.4436893222519,25.8388596388774,34.2825489611293,6.55722772638066,-1.34994995594025,6.69856452941895,
Haiti,2008,2.6580323082747,9530774,..,..,..,..,8.14405690616605,8.79139007136153,27.3536480740629,36.14503814542443,15.2817744823772,-1.285773396492,8.65384578704834,
Haiti,2009,5.89037894844316,9689581,..,..,..,..,6.98508151629048,8.91611581819929,24.1803840064115,33.09649982461079,0.393886040173341,-1.33430373668671,5.68720388412476,
Haiti,2010,-5.65151153448299,9803294,..,..,..,..,7.27840732548793,8.57028815816493,36.1512359678808,44.72152412604573,4.82734190074673,-1.38317584991455,5.21327018737793,
Haiti,2011,5.09821354410036,9914904,..,..,..,..,6.55241371085916,10.0831141670054,34.0804562349333,44.1635704019387,6.33279483849042,-1.418013215065,5.16431903839111,
Haiti,2012,0.502424403581585,10069771,41.1,..,29.2,58,7.43953745212035,9.65509365703807,30.6031478417748,40.258241498812865,5.01804155429246,-1.33210027217865,7.0422534942627,
Haiti,2013,4.32478411472874,10222362,..,..,..,..,7.19118472596498,10.5162857583955,29.8162239978596,40.3325097562551,4.76502404779142,-1.30056750774384,7.0422534942627,
Haiti,2014,2.88877250863379,10373235,..,..,..,..,7.66400253789781,10.9748356235428,31.3766902836191,42.3515259071619,3.43816659958601,-1.18032288551331,8.65384578704834,
Haiti,2015,1.40000000859727,10523242,..,..,..,..,8.25780291243123,11.767746984448,30.1779911327564,41.9457381172044,6.73184069658997,-1.1951984167099,9.0476188659668,
Haiti,2016,1.81246807847532,10671457,..,..,..,..,8.20929017383708,11.6019709432331,29.8089312729643,41.4109022161974,11.5029073942666,-1.01214683055878,15.7142858505249,
Haiti,2017,2.51027134544685,10817754,..,..,..,..,7.89768746069131,11.0034703442067,31.0710774426844,42.0745477868911,10.6800887242584,-1.09179079532623,12.380952835083,
Haiti,2018,1.66781095484656,10962362,..,..,..,..,8.26343071867152,10.7808225917355,34.3577537109868,45.1385763027223,12.4814111170435,-1.06081771850586,14.7619047164917,
Haiti,2019,-1.72309699839232,11105163,..,..,..,..,7.19135114705545,10.5576734334849,34.0110453423444,44.5687187758293,18.7037825672506,-0.973829090595245,16.6666660308838,
Haiti,2020,-3.30550546965893,11243848,..,..,..,..,7.31205557129014,7.003361317675,27.4538405884892,34.4572019061642,22.7963113642528,-1.03054046630859,16.1904754638672,
Haiti,2021,-1.79823988931486,11374586,..,..,..,..,7.47295579775888,7.13755100307535,30.0278507648695,37.16540176794485,16.8415240198785,-1.26286470890045,9.0476188659668,
Haiti,2022,-1.68198396897978,11503606,..,..,..,..,6.90413793385249,7.23876011586942,29.2907901679586,36.52955028382802,33.98393194707,-1.37795209884644,7.54716968536377,
Haiti,2023,-1.86388420254838,11637398,..,..,..,..,6.2167919005445,5.27068998656754,25.5147337129684,30.78542369953594,36.8135162780854,-1.3636075258255,7.54716968536377,
Haiti,2024,..,..,..,..,..,..,..,..,..,,..,,,
Puerto Rico,1975,-0.654567385249976,2994000,..,..,..,..,19.6857885171316,38.2811070587805,60.3869094812339,98.6680165400144,..,,,
Puerto Rico,1976,6.24308781212062,3043854,..,..,..,..,17.9838547822403,37.3101710411881,60.5646366211003,97.87480766228839,..,,,
Puerto Rico,1977,5.95068223635388,3088690,..,..,..,..,17.444429870143,45.2017475708563,61.6301244084795,106.8318719793358,..,,,
Puerto Rico,1978,6.93194622500064,3129421,..,..,..,..,16.7254814151366,42.7039856695029,58.7210031347962,101.42498880429909,..,,,
Puerto Rico,1979,7.90682468770329,3168088,..,..,..,..,16.12,47.32,57.9356862745098,105.2556862745098,..,,,
Puerto Rico,1980,4.24346530474689,3206000,..,..,..,..,15.8048226321513,48.5816806478204,59.8374907350323,108.4191713828527,..,,,
Puerto Rico,1981,1.14794722620853,3242552,..,..,..,..,15.6997185958623,50.7204321966445,57.9053253696171,108.6257575662616,..,,,
Puerto Rico,1982,-1.55664320893013,3277453,..,..,..,..,14.4331372806337,52.9795635938488,50.6466160031496,103.62617959699841,..,,,
Puerto Rico,1983,-2.34197463251273,3311138,..,..,..,..,14.8565111190859,49.3222046004422,49.2388548672771,98.5610594677193,..,,,
Puerto Rico,1984,5.92868652808995,3344190,..,..,..,..,15.0689363656289,47.7283875883231,49.7239414275725,97.4523290158956,..,,,
Puerto Rico,1985,3.09744264466305,3377000,..,..,..,..,15.1075449007354,51.9670563649626,49.8403091299805,101.8073654949431,..,,,
Puerto Rico,1986,4.9773674499896,3409554,..,..,..,..,14.6987864221034,52.575047820694,45.8846941974529,98.4597420181469,..,,,
Puerto Rico,1987,5.76899890364437,3441850,..,..,..,..,14.3096171615513,50.2297530155083,44.6345178932647,94.864270908773,..,,,
Puerto Rico,1988,5.88837273658802,3473898,..,..,..,..,13.9404528193195,52.879958159313,44.9450082999189,97.82496645923189,..,,,
Puerto Rico,1989,4.33495239845647,3505650,..,..,..,..,14.1272388960698,58.0760052838657,49.8657727653651,107.9417780492308,..,,,
Puerto Rico,1990,-2.84054072711358,3537000,..,..,..,..,14.4788646186131,63.0814635210608,51.3711985710066,114.4526620920674,..,,,
Puerto Rico,1991,2.30439118765355,3562110,..,..,..,..,14.373263370051,66.0419968624554,49.2590972517727,115.3010941142281,..,,,
Puerto Rico,1992,4.56405181454294,3585176,..,..,..,..,13.8756579112647,60.7881565432482,44.4328874923008,105.221044035549,..,,,
Puerto Rico,1993,4.64452700125717,3615497,..,..,..,..,13.7786067102362,53.6007138853385,44.3792254773084,97.9799393626469,..,,,
Puerto Rico,1994,4.18595861286973,3649237,..,..,..,..,13.4978961029341,54.8053784986532,41.9600293570548,96.76540785570799,..,,,
Puerto Rico,1995,4.54898810603508,3683103,..,..,..,..,13.9422558471479,55.833036773157,44.1214011727956,99.9544379459526,..,,,
Puerto Rico,1996,2.3137075087058,3724655,..,..,..,..,14.3212029509382,50.604273167885,42.0391463897831,92.6434195576681,..,0.960634410381317,81.4070358276367,
Puerto Rico,1997,4.88008720930229,3759430,..,..,..,..,14.3458659080505,49.6955208225183,44.3841340821958,94.07965490471409,..,,,
Puerto Rico,1998,5.5307256117983,3781101,..,..,..,..,13.1251109336173,55.9713717311561,40.3012587267779,96.272630457934,..,0.957083582878113,81.5,
Puerto Rico,1999,5.3896999277721,3800081,..,..,..,..,12.9753980740305,60.340934631144,43.7395619024567,104.0804965336007,..,,,
Puerto Rico,2000,3.27196452862317,3810605,..,..,..,..,11.7166760126933,62.341293122729,43.8282189498524,106.1695120725814,..,0.970597624778748,82.5870666503906,
Puerto Rico,2001,6.31347155468906,3818774,..,..,..,..,11.1576224851319,67.7674964310691,42.1181532877512,109.8856497188203,..,,,
Puerto Rico,2002,0.916459383541792,3823701,..,..,..,..,11.6667211180688,65.8614840101363,40.4680028203034,106.32948683043969,..,0.948852479457855,81.592041015625,
Puerto Rico,2003,0.0534198046891134,3826095,..,..,..,..,11.6715160489339,73.7367595292633,45.1033979531562,118.8401574824195,..,0.703260600566864,70.1492538452148,
Puerto Rico,2004,8.74867692653626,3826878,..,..,..,..,11.3304082764648,68.5739714691732,48.4268922883234,117.0008637574966,..,0.78897613286972,71.1538467407227,
Puerto Rico,2005,-1.98693873332269,3821362,..,..,..,..,11.9948786504011,67.3819013968444,46.3628933315502,113.7447947283946,..,0.585461497306824,68.4210510253906,
Puerto Rico,2006,-1.4094140244287,3805214,..,..,..,..,11.8355361638693,68.8832975340974,48.8451804602907,117.7284779943881,..,0.518689930438995,65.0717697143555,
Puerto Rico,2007,-1.16280669029348,3782995,..,..,..,..,11.7425389245552,67.0330992632605,50.5626797948186,117.5957790580791,..,0.575748801231384,67.464111328125,
Puerto Rico,2008,-1.84413424978011,3760866,..,..,..,..,11.2325700854235,68.297819398479,47.9801749906289,116.2779943891079,..,0.537432789802551,66.3461532592773,
Puerto Rico,2009,-1.95242514172253,3740410,..,88.2187881469727,..,..,11.5180068391959,63.0868096479142,42.1753871947677,105.2621968426819,..,0.761055648326874,71.0900497436523,
Puerto Rico,2010,-0.413254118484772,3721525,..,87.043830871582,..,..,11.0202853591079,62.6716662617794,41.4815620448195,104.15322830659889,..,0.760903239250183,71.5639801025391,
Puerto Rico,2011,-0.358510628287917,3678732,..,83.2748794555664,..,..,10.4697777915073,64.0527265606861,44.5056735461382,108.5584001068243,..,0.726528644561768,69.9530487060547,
Puerto Rico,2012,0.0292751104898059,3634488,..,85.0389633178711,..,..,10.6282885409118,57.4525819969123,45.8586045559091,103.3111865528214,..,0.793113589286804,72.7699508666992,
Puerto Rico,2013,-0.306826657099748,3593077,..,87.8342132568359,..,..,10.3361639824305,60.8699853587116,44.0222547584187,104.8922401171303,..,0.667737424373627,70.8920211791992,
Puerto Rico,2014,-1.19036345385338,3534874,..,90.3880081176758,..,..,10.769206741516,60.8216247030137,41.5638318017918,102.38545650480549,..,0.76602840423584,76.4423065185547,
Puerto Rico,2015,-1.04929003238674,3473232,..,99.7226028442383,..,..,8.80314968246828,67.1949349700848,41.6856992227365,108.8806341928213,..,0.716797947883606,73.3333358764648,
Puerto Rico,2016,-1.26369434781117,3406672,..,89.1104507446289,..,..,8.24609173953173,68.7581646726416,41.5158807974567,110.2740454700983,..,0.629271805286407,73.3333358764648,
Puerto Rico,2017,-2.88521838398481,3325286,..,..,..,..,8.75581828112388,68.7237240865963,44.407924945986,113.1316490325823,..,0.594243347644806,71.4285736083984,
Puerto Rico,2018,-4.36142703162535,3193354,..,93.1135482788086,..,..,7.97618021733769,59.9538818579193,46.0472215701365,106.0011034280558,..,0.556610465049744,70.9523773193359,
Puerto Rico,2019,1.67546379498209,3193694,..,..,..,..,7.97249786923171,60.5788840862048,46.9925727505175,107.5714568367223,..,0.558815836906433,70.9523773193359,
Puerto Rico,2020,-4.1808743093346,3281557,..,..,..,..,7.47884484669483,60.3479655466984,43.1618457707632,103.5098113174616,..,0.605160593986511,70.9523773193359,
Puerto Rico,2021,0.385222719529239,3262693,..,..,..,..,7.35286103286208,54.4132763801531,42.330864652258,96.74414103241111,..,0.574521899223328,69.0476226806641,
Puerto Rico,2022,3.56811024720668,3220113,..,..,..,..,7.02473953747209,52.5807627554435,45.9199487175875,98.500711473031,..,0.531026601791382,67.4528274536133,
Puerto Rico,2023,0.563519426800866,3205691,..,113.633651733398,..,..,7.12301626007296,53.9253263083078,47.8016120126579,101.7269383209657,..,0.4935282766819,66.5094375610352,
Puerto Rico,2024,..,..,..,..,..,..,..,..,..,,..,,,
Argentina,1975,-0.0284121037110907,25874107,..,54.3875503540039,..,..,12.5891776401825,5.82405179865594,5.97867249611964,11.80272429477558,..,,,
Argentina,1976,-2.01825151683394,26282283,..,55.8804817199707,..,..,9.42009472768441,9.17538829640174,5.92149632785012,15.09688462425186,..,,,
Argentina,1977,6.93414775653342,26701805,..,55.6266784667969,..,..,9.01540997692467,9.61589241271337,7.32639415522164,16.94228656793501,..,,,
Argentina,1978,-4.50612480201359,27132158,..,55.3437309265137,..,..,11.1661116654098,8.60838993811478,5.71540643432211,14.323796372436888,..,,,
Argentina,1979,10.2227634638681,27568895,..,54.9662895202637,..,..,11.0078459559273,6.5109154667574,6.32976917437938,12.840684641136779,..,,,
Argentina,1980,1.51878394990179,28011596,40.8,55.6543884277344,0,0,..,5.06197268111518,6.48369977956918,11.545672460684361,..,,,
Argentina,1981,-5.18978914135593,28463959,..,56.8338584899902,..,..,..,6.92104948030999,7.37192799857345,14.29297747888344,..,,,
Argentina,1982,-0.735659159103619,28924262,..,58.731990814209,..,..,..,9.09049307859513,6.52099302139343,15.61148609998856,..,,,
Argentina,1983,4.34909327926756,29391332,..,59.5923690795898,..,..,..,9.15152068682072,5.83614942003836,14.987670106859081,..,,,
Argentina,1984,1.57073870182023,29863093,..,65.2604827880859,..,..,..,7.5898953117888,4.75648611743286,12.34638142922166,..,,,
Argentina,1985,-5.18902435343904,30336441,..,70.2103576660156,..,..,..,11.7360980207352,6.27332704995287,18.00942507068807,..,,,
Argentina,1986,6.15337706275693,30811980,42.8,70.2377777099609,1.1,1.8,..,8.16197754429543,6.32405524784407,14.4860327921395,..,,,
Argentina,1987,2.70486882770558,31291762,45.3,69.9169235229492,1.2,2.1,4.7144944990421,7.87320581340031,7.57576406955165,15.44896988295196,..,,,
Argentina,1988,-1.08993334133791,31780532,..,70.3989791870117,..,..,4.32191028434568,9.53161297293404,6.21184563577101,15.743458608705051,..,,,
Argentina,1989,-7.15694965597953,32270948,..,..,..,..,4.49439596541391,13.0584089085641,6.57938879331971,19.637797701883812,..,,,
Argentina,1990,-2.46721377810472,32755901,..,72.4082183837891,..,..,3.13542839161188,10.3595365925264,4.63132240741775,14.99085899994415,..,,,
Argentina,1991,9.13311056738961,33230294,46.8,73.7480773925781,1,3,3.32176128752774,7.67504334832217,6.07801081056698,13.75305415888915,..,,,
Argentina,1992,7.93729155643076,33693527,45.5,..,1.7,4.1,2.97553802761558,6.5981874720374,8.13279311431564,14.730980586353038,..,,,
Argentina,1993,8.20697907221228,34152717,44.8,..,2,4.9,13.5103784728742,6.90935153370832,9.31379991407563,16.223151447783952,..,,,
Argentina,1994,5.83620070368526,34613491,45.9,71.0865631103516,1.9,4.4,13.1869043660659,7.52994872591672,10.6043971410814,18.134345866998117,..,,,
Argentina,1995,-2.84520961057079,35070020,48.9,..,3.9,7.4,13.3494556774505,9.68041025959015,10.0910128307854,19.77142309037555,..,,,
Argentina,1996,5.52668982715234,35513793,49.5,78.9764022827148,4.2,8.3,12.5016776609201,10.4285967560139,11.0778716497076,21.5064684057215,..,0.0755526423454285,54.2713584899902,
Argentina,1997,8.1110467707457,35947791,49.1,74.9484329223633,3.8,7.8,12.0620142457633,10.5608501019262,12.7753287418177,23.3361788437439,..,,,
Argentina,1998,3.85017885156228,36372860,50.7,81.1133804321289,4,8.3,12.4947749986829,10.4155819610919,12.934446011977,23.3500279730689,..,-0.0388815775513649,50.5,
Argentina,1999,-3.38545704063269,36794682,49.8,92.7628402709961,4.2,8.9,13.7232114149469,9.82717451494235,11.5555704475475,21.382744962489852,..,,,
Argentina,2000,-0.78899893905691,37213984,51,96.6217880249023,5,10.7,13.7841913064131,10.9863752325576,11.6360695451767,22.6224447777343,..,-0.214404493570328,43.2835807800293,
Argentina,2001,-4.40883968258557,37624825,53.3,98.0622406005859,8.2,15.4,14.1562743129569,11.5790080825317,10.2732473690136,21.8522554515453,..,,,
Argentina,2002,-10.8944848285903,38029349,53.8,97.468132019043,12.4,24,12.235247296692,28.3825969991682,13.370127359396,41.7527243585642,..,-0.761098086833954,27.3631839752197,
Argentina,2003,8.83704079576924,38424282,51,96.5058364868164,5.4,12.7,11.4380567929249,25.9309429264224,14.7138051046861,40.6447480311085,..,-0.777115821838379,26.3681583404541,
Argentina,2004,9.02957330068152,38815916,48.5,95.9976196289062,3.9,9.8,11.114636067696,23.8476194239892,16.8450266849578,40.692646108947,..,-0.767380177974701,25.480770111084,
Argentina,2005,8.85165992013437,39216789,47.8,94.1866607666016,2.7,8,12.1418612359575,23.2458767338576,17.3053942367662,40.551270970623804,..,-0.557991087436676,34.4497604370117,
Argentina,2006,8.04715150043027,39622115,46.4,92.9617309570312,2.2,6,12.4294153726307,23.0266946038115,17.4067852681036,40.4334798719151,..,-0.57701563835144,34.4497604370117,
Argentina,2007,9.00765087504757,40016763,46.3,92.6104202270508,1.8,5,12.9893238963619,22.6627503115066,18.2824203070644,40.945170618571,..,-0.60147225856781,33.9712905883789,
Argentina,2008,4.05723310346406,40424148,45,93.5038223266602,1.6,4.8,13.6335132595631,22.0609003826242,18.341772996414,40.402673379038205,..,-0.699731647968292,27.884614944458,
Argentina,2009,-5.91852507634947,40854831,43.8,96.6370162963867,1.6,4.1,15.903896746884,19.5609850560818,14.4961418494061,34.057126905487905,..,-0.694468080997467,30.3317527770996,
Argentina,2010,10.1253981561002,41288694,43.7,99.2300033569336,0.7,3.1,15.1637178886417,18.9338234053709,16.0371898581987,34.9710132635696,..,-0.59809422492981,32.7014236450195,
Argentina,2011,6.00395169280579,41730660,42.7,100.993843078613,0.7,2.1,15.6889565165983,18.4492091453155,16.7569458546489,35.2061549999644,..,-0.563123285770416,33.3333320617676,
Argentina,2012,-1.0264204544321,42161721,41.4,102.782302856445,0.6,2.3,16.6454378106252,16.2378594620246,14.2886829096862,30.526542371710796,..,-0.623034238815308,32.3943672180176,
Argentina,2013,2.40532378079436,42582455,41.1,104.596748352051,0.7,2.1,16.8062377968797,14.6171733884386,14.7167556136651,29.3339290021037,..,-0.656328618526459,32.3943672180176,
Argentina,2014,-2.51261532081394,43024071,41.8,106.092132568359,0.6,2.1,16.9498757371062,14.4054785893756,14.0013150558519,28.406793645227502,..,-0.866627335548401,19.7115383148193,
Argentina,2015,2.73115982828944,43477012,..,107.549072265625,..,..,18.098379759087,10.7056520504538,11.7805740385254,22.4862260889792,..,-0.74863588809967,26.6666660308838,
Argentina,2016,-2.08032784377811,43900313,42.3,109.645942687988,0.7,2.3,17.6545781863509,12.5270951690009,13.5667926798789,26.0938878488798,..,-0.320159524679184,42.3809509277344,
Argentina,2017,2.81850297775918,44288894,41.4,110.412406921387,0.6,2.4,17.6968939223042,11.3202833596733,13.9693177780045,25.2896011376778,..,-0.237312033772469,45.7142868041992,
Argentina,2018,-2.61739646282038,44654882,41.7,109.696998596191,1,2.9,15.8050971558947,14.4366857499034,16.3258502050892,30.7625359549926,..,-0.219330430030823,46.6666679382324,
Argentina,2019,-2.00086100285785,44973465,43.3,110.498527526855,1.1,3.4,16.4432415862976,17.9248783778462,14.7057366680037,32.6306150458499,..,-0.427360445261002,37.1428565979004,
Argentina,2020,-9.9004848136464,45191965,42.7,112.416679382324,1.2,4,16.8730073837365,16.6054144372484,13.5982843701675,30.203698807415897,..,-0.486265957355499,34.761905670166,
Argentina,2021,10.4418119882506,45312281,42.4,116.559448242188,0.9,2.8,15.9158179423023,18.0667091690365,15.0119803984295,33.078689567466,..,-0.477947890758514,34.2857131958008,
Argentina,2022,5.26987967384072,45407904,40.7,115.434867858887,0.6,2.5,15.8356571842994,16.248014443903,15.2996935612041,31.547708005107097,..,-0.482351809740067,34.4339637756348,
Argentina,2023,-1.61100162090189,45538401,..,..,..,..,16.3874689950096,12.7492457826544,13.8912663507893,26.6405121334437,..,-0.410826534032822,37.7358474731445,
Argentina,2024,..,..,..,..,..,..,..,..,..,,..,,,
Bolivia,1975,7.31101773140009,5137539,..,37.5639381408691,..,..,10.4804854732117,25.9383183008438,32.2166341078183,58.1549524086621,7.97674602546866,,,
Bolivia,1976,4.61456748598627,5256496,..,..,..,..,10.8456655752099,27.6766605081676,29.8864031316882,57.5630636398558,4.49401164707216,,,
Bolivia,1977,4.97121565700267,5379166,..,..,..,..,11.7279075889193,26.7741286136789,29.6449420108081,56.419070624487006,8.10725552050415,,,
Bolivia,1978,2.05269456633279,5504123,..,..,..,..,12.6871625754634,22.595143746177,30.1082418020797,52.703385548256705,10.3556722757191,,,
Bolivia,1979,0.133344047803647,5630849,..,..,..,..,15.067065735506,24.1747034696819,27.3960758230795,51.5707792927614,19.7197167787999,,,
Bolivia,1980,-1.37177291052775,5758900,..,..,..,..,13.8415768611977,24.5274539587809,22.2858375502207,46.8132915090016,47.2416501018426,,,
Bolivia,1981,0.27561637277573,5888109,..,..,..,..,13.2906923620052,23.2663260926749,22.9534410433194,46.2197671359943,32.1336011133424,,,
Bolivia,1982,-3.93873792499608,6018088,..,..,..,..,11.8016321406152,29.0643788798214,29.4039199274604,58.4682988072818,123.535718565329,,,
Bolivia,1983,-4.04212140271022,6149060,..,..,..,..,9.02830301341507,28.3167867521197,24.0390111858604,52.3557979379801,275.586283560362,,,
Bolivia,1984,-0.200665696939353,6281868,..,..,..,..,13.3095990016819,23.6548634386039,25.8198674219214,49.4747308605253,1281.34994174486,,,
Bolivia,1985,-1.67638978272154,6416185,..,..,..,..,10.5612995773016,19.0499334729456,22.8428577204663,41.892791193411895,11749.6396321438,,,
Bolivia,1986,-2.57388420056628,6552479,..,..,..,..,9.44747489662607,21.324012266832,25.7073451302584,47.0313573970904,276.335967563202,,,
Bolivia,1987,2.4634846196991,6692162,..,..,..,..,11.1257075293509,19.6304753728154,23.9921812926437,43.622656665459104,14.5786984489191,,,
Bolivia,1988,2.90949796034216,6835508,..,..,..,..,11.3865159774653,18.767446879255,23.1388049824097,41.9062518616647,16.0020910549391,,,
Bolivia,1989,3.79013096203759,6981766,..,..,..,..,11.9406592117596,22.4982161104834,23.1564694258442,45.654685536327605,15.1734681125732,,,
Bolivia,1990,4.63578742813276,7130142,42,..,1.1,15.1,11.7554815839474,22.7769821388572,23.9262904453275,46.7032725841847,17.1187746048239,,,
Bolivia,1991,5.26652666784713,7280289,..,..,..,..,12.0747308599222,21.4793468638824,26.9656220108037,48.4449688746861,21.4470698171141,,,
Bolivia,1992,1.64649818317069,7430336,49.1,..,8.7,26.3,12.8705016251926,20.0457617754806,29.0650961029083,49.1108578783889,12.060323601829,,,
Bolivia,1993,4.26929611661502,7579195,..,..,..,..,13.3704366684004,19.0807651898888,28.3863604996634,47.467125689552205,8.52787695688003,,,
Bolivia,1994,4.66726510266786,7727322,..,..,..,..,13.5679063950211,21.6633117424271,27.1975387596431,48.8608505020702,7.87404421467434,,,
Bolivia,1995,4.67827659709971,7874676,..,..,..,..,13.5726201506434,22.5514216225024,27.1865654753956,49.737987097898,10.1932067630745,,,
Bolivia,1996,4.36134195244576,8021736,..,..,..,..,13.3272666220148,22.5818705788073,27.2744207934951,49.8562913723024,12.4254866180049,-0.261528313159943,42.7135696411133,
Bolivia,1997,4.95420874299721,8167900,58.1,..,15.5,26.1,13.9035290001569,21.1106028890051,29.3590599168697,50.469662805874805,4.70844436028193,,,
Bolivia,1998,5.02935475543072,8313394,..,69.400390625,..,..,14.2188708067528,19.6986848946719,32.5824780634508,52.2811629581227,7.67322895675083,-0.227260559797287,44,
Bolivia,1999,0.426885422588825,8459806,58,74.7145614624023,21.9,32,14.7978925435747,16.8808993524959,27.2873571345206,44.1682564870165,2.15951626835598,,,
Bolivia,2000,2.50781080899483,8606326,61.6,72.7576370239258,24.2,35.4,14.5392995149189,18.2747449737713,27.3230300480841,45.5977750218554,4.60822998872598,-0.368222206830978,39.8009948730469,
Bolivia,2001,1.68379912721825,8752736,57.4,75.7862701416016,19,29.8,15.7241302193543,19.972149230267,25.2556732012852,45.2278224315522,1.58965377879568,,,
Bolivia,2002,2.48556573783829,8900355,59.3,80.6306991577148,19.7,31.6,15.9678902393715,21.6344550841802,27.7158052884154,49.3502603725956,0.92825885161107,-0.378112554550171,40.2985076904297,
Bolivia,2003,2.71133983700673,9050700,..,83.4697265625,..,..,16.5211414224599,25.6007344519017,26.3671019920853,51.967836443987,3.33727499671534,-0.46946907043457,39.8009948730469,
Bolivia,2004,4.17329558916248,9204287,55,86.3809967041016,10.2,21.1,16.2585361956677,31.1383905185998,26.3258755715318,57.4642660901316,4.43738080101725,-0.626744568347931,33.1730766296387,
Bolivia,2005,4.42143312687979,9360754,58.5,87.4255523681641,15.6,25.7,15.9745575009633,35.5481429306567,32.0937984307176,67.64194136137431,5.39323106890663,-0.765424847602844,28.2296657562256,
Bolivia,2006,4.79700882356067,9521689,56.7,86.5906295776367,12.5,22.2,14.3542326624169,41.771714268103,32.766134163444,74.53784843154699,4.28239604802561,-0.85372930765152,23.9234447479248,
Bolivia,2007,4.56438426887887,9685960,54.5,86.0495986938477,9.5,18.6,14.0586525031966,41.7956567530236,34.2662546945912,76.06191144761479,8.70560923578869,-0.832326352596283,22.9665069580078,
Bolivia,2008,6.14849787462164,9850858,50.8,85.3683776855469,8.3,15.1,13.2773746897522,44.9065559925589,37.9604649036209,82.86702089617981,14.0068107702519,-0.978549301624298,17.3076915740967,
Bolivia,2009,3.35699957430565,10016275,49.2,83.7523803710938,8.8,14.1,14.7087648409415,35.7226248254274,32.9044490873317,68.6270739127591,3.34645420142014,-1.11391890048981,13.7440757751465,
Bolivia,2010,4.1267225910567,10182345,..,88.9522018432617,..,..,13.831218450538,41.1874561416131,34.3241701096745,75.5116262512876,2.50327605844241,-1.02979016304016,14.6919431686401,
Bolivia,2011,5.204092443086,10348929,46.1,86.1704177856445,5.3,10.4,13.7771015326236,44.0917018533308,38.388693571021,82.4803954243518,9.88446419823883,-0.984035789966583,16.9014091491699,
Bolivia,2012,5.12227558091757,10515807,46.6,88.1365280151367,6.5,11,13.4396269650146,47.1661966249317,37.7825645435625,84.9487611684942,4.51560291399376,-1.01876401901245,15.962441444397,
Bolivia,2013,6.79601142810841,10682608,47.6,89.9264221191406,5.2,9.3,13.8415143362661,44.0924795250944,37.138428001623,81.2309075267174,5.73640023719607,-1.05095064640045,15.023473739624,
Bolivia,2014,5.46056957461593,10848888,47.8,90.5977325439453,4.3,9,14.7070466305627,43.293088014717,41.9713815817233,85.2644695964403,5.76660074579144,-1.05833506584167,12.0192308425903,
Bolivia,2015,4.85718723245387,11014705,46.7,91.7968215942383,4.6,8.6,17.495258205695,30.8682960342915,37.064549153061,67.9328451873525,4.05961041135645,-1.16211700439453,10.4761905670166,
Bolivia,2016,4.26392083754456,11180020,45.2,91.8639373779297,5.6,10.1,17.458252194001,24.4880055287529,31.9130289777379,56.4010345064908,3.62321431764138,-1.23873949050903,9.5238094329834,
Bolivia,2017,4.1952063010676,11344587,44.6,90.6840209960938,4.9,9.2,17.0216400452702,24.9041443556458,31.8005083782674,56.7046527339132,2.8227580554717,-1.24510812759399,9.5238094329834,
Bolivia,2018,4.22362351118875,11508368,42.6,90.0090026855469,3.3,7.7,17.5256446701758,25.9887950657509,31.1211695675762,57.109964633327095,2.27205987230155,-1.21190083026886,9.5238094329834,
Bolivia,2019,2.21670577750359,11671386,41.6,90.0654907226562,1.9,5.7,18.1430920033366,24.967262285945,31.4300444470217,56.3973067329667,1.83954504969026,-1.18941926956177,10,
Bolivia,2020,-8.73788443399127,11816299,43.6,90.0048294067383,3.1,6.4,19.7386344394638,20.2725897739051,25.2306728196014,45.5032625935065,0.940742153381849,-1.21863114833832,9.5238094329834,
