COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,Year,Value
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2005.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2006.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2006.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2007.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2007.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2008.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2008.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2009.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2009.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2010.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2010.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2011.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2011.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2012.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2012.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2013.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2013.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2014.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2014.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2015.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2015.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2016.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2016.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2017.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2017.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2018.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2018.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2019.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2019.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2020.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2020.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2021.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2021.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2022.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2022.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 100,000 adults",2023.0,
Nicaragua,Number of credit union and credit cooperative branches,"Per 1,000 square km",2023.0,
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2004.0,162.1017703358459
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2005.0,194.2282949246627
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2006.0,214.7784354255926
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2007.0,261.833351929889
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2008.0,288.0901940930482
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2009.0,264.5309418762325
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2010.0,259.2702381814459
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2011.0,279.4567051581547
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2012.0,245.3258272734945
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2013.0,257.7574791101452
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2014.0,271.6201843352503
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2015.0,290.10569660675
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2016.0,321.1313411460752
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2017.0,361.4907564249841
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2018.0,325.7556366024333
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2019.0,324.7881001212713
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2020.0,361.1688234627312
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2021.0,409.2947410481996
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2022.0,458.5563071582149
Nicaragua,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2023.0,430.6250313871619
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2004.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2005.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2006.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2007.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2008.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2009.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2010.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2011.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2012.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2013.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2014.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2015.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2016.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2017.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2018.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2019.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2020.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2021.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2022.0,
Nicaragua,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2023.0,
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2008.0,255.8170842733785
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2009.0,231.4140076773026
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2010.0,226.3213446397323
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2011.0,244.9108428594739
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2012.0,229.9918272769796
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2013.0,241.9122546911566
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2014.0,263.999644912549
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2015.0,282.5317514271743
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2016.0,311.8571208782995
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2017.0,372.0317423763333
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2018.0,315.7082118218601
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2019.0,315.9250504827785
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2020.0,350.5481438693957
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2021.0,396.4537262930054
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2022.0,444.3051643778977
Nicaragua,"Number of depositors, Commercial banks","Per 1,000 adults",2023.0,421.5682532667758
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2004.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2005.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2006.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2007.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2008.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2009.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2010.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2011.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2012.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2013.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2014.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2015.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2016.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2017.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2018.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2019.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2020.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2021.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2022.0,
Nicaragua,"Number of depositors, Credit unions and credit cooperatives","Per 1,000 adults",2023.0,
Panama,"Branches excluding headquarters, Commercial banks",Number,2007.0,446.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2008.0,481.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2009.0,492.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2010.0,506.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2011.0,520.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2012.0,521.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2013.0,570.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2014.0,596.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2015.0,600.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2016.0,607.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2017.0,588.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2018.0,588.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2019.0,560.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2020.0,565.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2021.0,565.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2022.0,562.0
Panama,"Branches excluding headquarters, Commercial banks",Number,2023.0,557.0
Panama,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2020.0,43.0
Panama,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2021.0,38.0
Panama,"Branches excluding headquarters, Credit unions and credit cooperatives",Number,2022.0,60.0
Panama,"Deposit accounts, Commercial banks",Number,2007.0,1686195.0
Panama,"Deposit accounts, Commercial banks",Number,2008.0,1782282.0
Panama,"Deposit accounts, Commercial banks",Number,2009.0,1908527.0
Panama,"Deposit accounts, Commercial banks",Number,2010.0,2404691.0
Panama,"Deposit accounts, Commercial banks",Number,2011.0,2727652.0
Panama,"Deposit accounts, Commercial banks",Number,2012.0,3138019.0
Panama,"Deposit accounts, Commercial banks",Number,2013.0,3533065.0
Panama,"Deposit accounts, Commercial banks",Number,2014.0,3847993.0
Panama,"Deposit accounts, Commercial banks",Number,2015.0,4050074.0
Panama,"Deposit accounts, Commercial banks",Number,2016.0,4248666.0
Panama,"Deposit accounts, Commercial banks",Number,2017.0,4368210.0
Panama,"Deposit accounts, Commercial banks",Number,2018.0,4490517.0
Panama,"Deposit accounts, Commercial banks",Number,2019.0,4646752.0
Panama,"Deposit accounts, Commercial banks",Number,2020.0,5014901.0
Panama,"Deposit accounts, Commercial banks",Number,2021.0,5271551.0
Panama,"Deposit accounts, Commercial banks",Number,2022.0,5662973.0
Panama,"Deposit accounts, Commercial banks",Number,2023.0,6056299.0
Panama,"Deposit accounts, Credit unions and credit cooperatives",Number,2020.0,558741.0
Panama,"Deposit accounts, Credit unions and credit cooperatives",Number,2021.0,822466.0
Panama,"Deposit accounts, Credit unions and credit cooperatives",Number,2022.0,502207.0
Panama,"Loan accounts, Commercial banks",Number,2007.0,1531831.0
Panama,"Loan accounts, Commercial banks",Number,2008.0,1403458.0
Panama,"Loan accounts, Commercial banks",Number,2009.0,1287433.0
Panama,"Loan accounts, Commercial banks",Number,2010.0,1312549.0
Panama,"Loan accounts, Commercial banks",Number,2011.0,1306666.0
Panama,"Loan accounts, Commercial banks",Number,2012.0,1385221.0
Panama,"Loan accounts, Commercial banks",Number,2013.0,1503186.0
Panama,"Loan accounts, Commercial banks",Number,2014.0,1601736.0
Panama,"Loan accounts, Commercial banks",Number,2015.0,1713261.0
Panama,"Loan accounts, Commercial banks",Number,2016.0,1804687.0
Panama,"Loan accounts, Commercial banks",Number,2017.0,1871727.0
Panama,"Loan accounts, Commercial banks",Number,2018.0,1949317.0
Panama,"Loan accounts, Commercial banks",Number,2019.0,2054009.0
Panama,"Loan accounts, Commercial banks",Number,2020.0,1930740.0
Panama,"Loan accounts, Commercial banks",Number,2021.0,1897468.0
Panama,"Loan accounts, Commercial banks",Number,2022.0,1937565.0
Panama,"Loan accounts, Commercial banks",Number,2023.0,2019053.0
Panama,"Loan accounts, Credit unions and credit cooperatives",Number,2020.0,185444.0
Panama,"Loan accounts, Credit unions and credit cooperatives",Number,2021.0,95936.0
Panama,"Loan accounts, Credit unions and credit cooperatives",Number,2022.0,97418.0
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2007.0,10.66720473500135
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2007.0,32.99580250119001
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2008.0,11.54156577885391
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2008.0,34.91678370029191
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2009.0,13.04815711595373
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2009.0,38.62378285311097
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2010.0,13.80145278450363
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2010.0,39.98706071719483
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2011.0,15.94027441485069
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2011.0,45.21744439399085
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2012.0,18.34813021253699
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2012.0,50.97125654610694
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2013.0,20.67527576002152
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2013.0,56.25915080527086
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2014.0,23.21910415542364
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2014.0,61.70716954125506
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2015.0,26.14678899082569
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2015.0,68.06424309260319
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2016.0,27.30706961683756
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2016.0,69.62310303703268
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2017.0,28.37290879654614
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2017.0,70.85615324875295
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2018.0,28.72741978970073
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2018.0,70.3457272975753
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2019.0,30.87085467781073
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2019.0,74.09111395180972
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2020.0,31.07306551631167
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2020.0,73.20472168866937
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2021.0,31.67969803181451
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2021.0,73.38761935247138
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2022.0,31.82798598004853
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2022.0,72.50037232825687
Panama,Number of automated teller machines (ATMs),"Per 1,000 square km",2023.0,32.43461849555136
Panama,Number of automated teller machines (ATMs),"Per 100,000 adults",2023.0,72.60099867109393
Panama,Number of commercial bank branches,"Per 100,000 adults",2007.0,21.5949829736666
Panama,Number of commercial bank branches,"Per 1,000 square km",2007.0,6.981436642453592
Panama,Number of commercial bank branches,"Per 100,000 adults",2008.0,22.62672696662273
Panama,Number of commercial bank branches,"Per 1,000 square km",2008.0,7.479149852031208
Panama,Number of commercial bank branches,"Per 100,000 adults",2009.0,22.49735805361618
Panama,Number of commercial bank branches,"Per 1,000 square km",2009.0,7.600215227333871
Panama,Number of commercial bank branches,"Per 100,000 adults",2010.0,22.83861362600016
Panama,Number of commercial bank branches,"Per 1,000 square km",2010.0,7.882701103040086
Panama,Number of commercial bank branches,"Per 100,000 adults",2011.0,22.78043401114982
Panama,Number of commercial bank branches,"Per 1,000 square km",2011.0,8.030669895076676
Panama,Number of commercial bank branches,"Per 100,000 adults",2012.0,22.38400489084902
Panama,Number of commercial bank branches,"Per 1,000 square km",2012.0,8.0575733118106
Panama,Number of commercial bank branches,"Per 100,000 adults",2013.0,23.71888726207906
Panama,Number of commercial bank branches,"Per 1,000 square km",2013.0,8.716707021791768
Panama,Number of commercial bank branches,"Per 100,000 adults",2014.0,24.09483900739303
Panama,Number of commercial bank branches,"Per 1,000 square km",2014.0,9.066378845116027
Panama,Number of commercial bank branches,"Per 100,000 adults",2015.0,23.7417070849328
Panama,Number of commercial bank branches,"Per 1,000 square km",2015.0,9.120345385860766
Panama,Number of commercial bank branches,"Per 100,000 adults",2016.0,23.49435739836626
Panama,Number of commercial bank branches,"Per 1,000 square km",2016.0,9.214786832164059
Panama,Number of commercial bank branches,"Per 100,000 adults",2017.0,22.33838782877946
Panama,Number of commercial bank branches,"Per 1,000 square km",2017.0,8.944954128440367
Panama,Number of commercial bank branches,"Per 100,000 adults",2018.0,21.78703895654608
Panama,Number of commercial bank branches,"Per 1,000 square km",2018.0,8.897276894041521
Panama,Number of commercial bank branches,"Per 100,000 adults",2019.0,20.31843648984127
Panama,Number of commercial bank branches,"Per 1,000 square km",2019.0,8.465893771906174
Panama,Number of commercial bank branches,"Per 100,000 adults",2020.0,19.97647285994492
Panama,Number of commercial bank branches,"Per 1,000 square km",2020.0,8.479374494472903
Panama,Number of commercial bank branches,"Per 100,000 adults",2021.0,19.64289896710829
Panama,Number of commercial bank branches,"Per 1,000 square km",2021.0,8.479374494472903
Panama,Number of commercial bank branches,"Per 100,000 adults",2022.0,19.10005573408546
Panama,Number of commercial bank branches,"Per 1,000 square km",2022.0,8.385009436505797
Panama,Number of commercial bank branches,"Per 100,000 adults",2023.0,18.58778685843469
Panama,Number of commercial bank branches,"Per 1,000 square km",2023.0,8.304125101105418
Panama,Number of credit union and credit cooperative branches,"Per 1,000 square km",2020.0,2.911836074413589
Panama,Number of credit union and credit cooperative branches,"Per 100,000 adults",2020.0,6.85996524284277
Panama,Number of credit union and credit cooperative branches,"Per 1,000 square km",2021.0,2.911836074413589
Panama,Number of credit union and credit cooperative branches,"Per 100,000 adults",2021.0,6.745415225588858
Panama,Number of credit union and credit cooperative branches,"Per 1,000 square km",2022.0,3.127527635481262
Panama,Number of credit union and credit cooperative branches,"Per 100,000 adults",2022.0,7.124136543903259
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2007.0,701.6060176354868
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2008.0,725.3094998475952
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2009.0,759.9436331680342
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2010.0,937.1980996402724
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2011.0,1040.822385115257
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2012.0,1172.644952313475
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2013.0,1293.215592972182
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2014.0,1379.713866615704
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2015.0,1422.421162430505
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2016.0,1461.488689169652
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2017.0,1471.7763061471
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2018.0,1482.34952748534
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2019.0,1503.419353440173
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2020.0,1592.687340569326
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2021.0,1646.240758234637
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2022.0,1738.956590363684
Panama,"Number of deposit accounts, Commercial banks","Per 1,000 adults",2023.0,1827.48693121674
Panama,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2020.0,177.4511036921857
Panama,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2021.0,256.8460499504243
Panama,"Number of deposit accounts, Credit unions and credit cooperatives","Per 1,000 adults",2022.0,154.2151397113803
Paraguay,"Borrowers, Commercial banks",Number,2004.0,313226.0
Paraguay,"Borrowers, Commercial banks",Number,2005.0,364515.0
Paraguay,"Borrowers, Commercial banks",Number,2006.0,180550.0
Paraguay,"Borrowers, Commercial banks",Number,2007.0,217931.0
Paraguay,"Borrowers, Commercial banks",Number,2008.0,297088.0
Paraguay,"Borrowers, Commercial banks",Number,2009.0,408844.0
Paraguay,"Borrowers, Commercial banks",Number,2010.0,512793.0
Paraguay,"Borrowers, Commercial banks",Number,2011.0,585862.0
Paraguay,"Borrowers, Commercial banks",Number,2012.0,770679.0
Paraguay,"Borrowers, Commercial banks",Number,2013.0,849315.0
Paraguay,"Borrowers, Commercial banks",Number,2014.0,1248428.0
Paraguay,"Borrowers, Commercial banks",Number,2015.0,1178594.0
Paraguay,"Borrowers, Commercial banks",Number,2016.0,1223893.0
Paraguay,"Borrowers, Commercial banks",Number,2017.0,1257627.0
Paraguay,"Borrowers, Commercial banks",Number,2018.0,1327536.0
Paraguay,"Borrowers, Commercial banks",Number,2019.0,1358078.0
Paraguay,"Borrowers, Commercial banks",Number,2020.0,1343837.0
Paraguay,"Borrowers, Commercial banks",Number,2021.0,1350877.0
Paraguay,"Borrowers, Commercial banks",Number,2022.0,1385548.0
Paraguay,"Borrowers, Commercial banks",Number,2023.0,1680675.0
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2004.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2005.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2006.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2007.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2008.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2009.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2010.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2011.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2012.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2013.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2014.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2015.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2016.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2017.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2018.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2019.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2020.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2021.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2022.0,
Paraguay,"Borrowers, Deposit taking microfinance institutions",Number,2023.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2004.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2005.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2006.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2007.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2008.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2009.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2010.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2011.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2012.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2013.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2014.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2015.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2016.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2017.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2018.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2019.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2020.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2021.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2022.0,
Paraguay,"Borrowers, Non-deposit taking microfinance institutions",Number,2023.0,
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2004.0,138.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2005.0,137.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2006.0,143.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2007.0,157.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2008.0,216.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2009.0,277.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2010.0,343.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2011.0,392.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2012.0,422.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2013.0,445.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2014.0,399.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2015.0,454.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2016.0,462.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2017.0,547.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2018.0,549.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2019.0,533.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2020.0,481.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2021.0,478.0
Paraguay,"Branches excluding headquarters, Commercial banks",Number,2022.0,459.0
